,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
4622,,MNIST,0.002,75.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1285.0,75.0,abcrown,75.0 mnist_4_1024.onnx 0.002,0,0,False
4521,,,0.002,73.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,773.0,,abcrown,73.0 mnist_net_256x2.onnx 0.002,0,0,False
4698,,,0.002,76.0,mnist_9_200.onnx,time-out or unsolved,3600.0,376.0,376.0,eran,76.0 mnist_9_200.onnx 0.002,0,0,False
4657,,,0.002,75.0,mnist_nn.onnx,time-out or unsolved,3600.0,875.0,,abcrown,75.0 mnist_nn.onnx 0.002,0,0,False
4696,,,0.002,76.0,mnist_9_100.onnx,time-out or unsolved,3600.0,276.0,276.0,eran,76.0 mnist_9_100.onnx 0.002,0,0,False
4495,,MNIST,0.002,73.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1251.0,73.0,eran,73.0 mnist_4_1024.onnx 0.002,0,0,False
4624,,MNIST,0.002,75.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1286.0,75.0,abcrown,75.0 mnist_5_100.onnx 0.002,0,0,False
4559,,MNIST,0.002,74.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1268.0,74.0,eran,74.0 mnist_4_1024.onnx 0.002,0,0,False
4556,,MNIST,0.002,74.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1267.0,74.0,eran,74.0 mnist_3_50.onnx 0.002,0,0,False
4594,,,0.002,74.0,mnist_nn.onnx,time-out or unsolved,3600.0,874.0,,abcrown,74.0 mnist_nn.onnx 0.002,0,0,False
4448,,,0.002,72.0,mnist_9_200.onnx,time-out or unsolved,3600.0,372.0,372.0,eran,72.0 mnist_9_200.onnx 0.002,0,0,False
4458,,,0.002,72.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,772.0,,abcrown,72.0 mnist_net_256x2.onnx 0.002,0,0,False
4707,,,0.002,76.0,mnist_net.onnx,time-out or unsolved,3600.0,76.0,,abcrown,76.0 mnist_net.onnx 0.002,0,0,False
4526,,,0.002,73.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,573.0,,abcrown,73.0 mnist_net_256x4.onnx 0.002,0,0,False
4625,,MNIST,0.002,75.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1286.0,75.0,eran,75.0 mnist_5_100.onnx 0.002,0,0,False
4494,,MNIST,0.002,73.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1251.0,73.0,abcrown,73.0 mnist_4_1024.onnx 0.002,0,0,False
4682,,MNIST,0.002,76.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1301.0,76.0,abcrown,76.0 mnist_3_50.onnx 0.002,0,0,False
4455,,,0.002,72.0,mnist_net.onnx,time-out or unsolved,3600.0,72.0,,abcrown,72.0 mnist_net.onnx 0.002,0,0,False
4591,,,0.002,74.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,274.0,,abcrown,74.0 mnist_net_256x6.onnx 0.002,0,0,False
4558,,MNIST,0.002,74.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1268.0,74.0,abcrown,74.0 mnist_4_1024.onnx 0.002,0,0,False
4492,,MNIST,0.002,73.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1250.0,73.0,eran,73.0 mnist_3_50.onnx 0.002,0,0,False
4626,,,0.002,75.0,mnist_6_100.onnx,time-out or unsolved,3600.0,75.0,75.0,eran,75.0 mnist_6_100.onnx 0.002,0,0,False
4490,,MNIST,0.002,73.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1249.0,73.0,abcrown,73.0 mnist_3_100.onnx 0.002,0,0,False
4694,,,0.002,76.0,mnist_6_200.onnx,time-out or unsolved,3600.0,176.0,176.0,eran,76.0 mnist_6_200.onnx 0.002,0,0,False
4659,,,0.002,75.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,175.0,,abcrown,75.0 rsl18a_linf01.onnx 0.002,0,0,False
4527,,,0.002,73.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,273.0,,abcrown,73.0 mnist_net_256x6.onnx 0.002,0,0,False
4561,,MNIST,0.002,74.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1269.0,74.0,abcrown,74.0 mnist_5_100.onnx 0.002,0,0,False
4712,,,0.002,76.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,776.0,,abcrown,76.0 mnist_net_256x2.onnx 0.002,0,0,False
4444,,,0.002,72.0,mnist_9_100.onnx,time-out or unsolved,3600.0,272.0,272.0,eran,72.0 mnist_9_100.onnx 0.002,0,0,False
4678,,MNIST,0.002,76.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1300.0,76.0,abcrown,76.0 mnist_3_100.onnx 0.002,0,0,False
4542,,,0.002,74.0,fc2.onnx,time-out or unsolved,3600.0,374.0,,abcrown,74.0 fc2.onnx 0.002,0,0,False
4651,,,0.002,75.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,575.0,,abcrown,75.0 mnist_net_256x4.onnx 0.002,0,0,False
4619,,MNIST,0.002,75.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1284.0,75.0,abcrown,75.0 mnist_3_50.onnx 0.002,0,0,False
4677,,MNIST,0.002,76.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1300.0,76.0,eran,76.0 mnist_3_100.onnx 0.002,0,0,False
4479,,,0.002,73.0,fc2.onnx,time-out or unsolved,3600.0,373.0,,abcrown,73.0 fc2.onnx 0.002,0,0,False
4564,,,0.002,74.0,mnist_6_100.onnx,time-out or unsolved,3600.0,74.0,74.0,eran,74.0 mnist_6_100.onnx 0.002,0,0,False
4606,,,0.002,75.0,fc2.onnx,time-out or unsolved,3600.0,375.0,,abcrown,75.0 fc2.onnx 0.002,0,0,False
4634,,,0.002,75.0,mnist_9_100.onnx,time-out or unsolved,3600.0,275.0,275.0,eran,75.0 mnist_9_100.onnx 0.002,0,0,False
4511,,,0.002,73.0,mnist_9_200.onnx,time-out or unsolved,3600.0,373.0,373.0,eran,73.0 mnist_9_200.onnx 0.002,0,0,False
4688,,MNIST,0.002,76.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1303.0,76.0,eran,76.0 mnist_5_100.onnx 0.002,0,0,False
4552,,MNIST,0.002,74.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1266.0,74.0,eran,74.0 mnist_3_100.onnx 0.002,0,0,False
4464,,,0.002,72.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,272.0,,abcrown,72.0 mnist_net_256x6.onnx 0.002,0,0,False
4620,,MNIST,0.002,75.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1285.0,75.0,eran,75.0 mnist_4_1024.onnx 0.002,0,0,False
4653,,,0.002,75.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,275.0,,abcrown,75.0 mnist_net_256x6.onnx 0.002,0,0,False
4489,,MNIST,0.002,73.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1249.0,73.0,eran,73.0 mnist_3_100.onnx 0.002,0,0,False
4553,,MNIST,0.002,74.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1266.0,74.0,abcrown,74.0 mnist_3_100.onnx 0.002,0,0,False
4463,,,0.002,72.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,572.0,,abcrown,72.0 mnist_net_256x4.onnx 0.002,0,0,False
4562,,MNIST,0.002,74.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1269.0,74.0,eran,74.0 mnist_5_100.onnx 0.002,0,0,False
4689,,,0.002,76.0,mnist_6_100.onnx,time-out or unsolved,3600.0,76.0,76.0,eran,76.0 mnist_6_100.onnx 0.002,0,0,False
4670,,,0.002,76.0,fc2.onnx,time-out or unsolved,3600.0,376.0,,abcrown,76.0 fc2.onnx 0.002,0,0,False
4585,,,0.002,74.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,774.0,,abcrown,74.0 mnist_net_256x2.onnx 0.002,0,0,False
4498,,MNIST,0.002,73.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1252.0,73.0,eran,73.0 mnist_5_100.onnx 0.002,0,0,False
4519,,,0.002,73.0,mnist_net.onnx,time-out or unsolved,3600.0,73.0,,abcrown,73.0 mnist_net.onnx 0.002,0,0,False
4631,,,0.002,75.0,mnist_6_200.onnx,time-out or unsolved,3600.0,175.0,175.0,eran,75.0 mnist_6_200.onnx 0.002,0,0,False
4554,,MNIST,0.002,74.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1267.0,74.0,abcrown,74.0 mnist_3_50.onnx 0.002,0,0,False
4493,,MNIST,0.002,73.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1250.0,73.0,abcrown,73.0 mnist_3_50.onnx 0.002,0,0,False
6,,,0.002,0.0,fc2.onnx,time-out or unsolved,3600.0,300.0,,abcrown,0.0 fc2.onnx 0.002,0,0,False
4721,,,0.002,76.0,mnist_nn.onnx,time-out or unsolved,3600.0,876.0,,abcrown,76.0 mnist_nn.onnx 0.002,0,0,False
5758,,MNIST,0.002,91.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1558.0,91.0,eran,91.0 mnist_5_100.onnx 0.002,0,0,False
5811,,MNIST,0.002,92.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1572.0,92.0,abcrown,92.0 mnist_3_100.onnx 0.002,0,0,False
5804,,,0.002,92.0,fc2.onnx,time-out or unsolved,3600.0,392.0,,abcrown,92.0 fc2.onnx 0.002,0,0,False
5795,,,0.002,91.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,191.0,,abcrown,91.0 rsl18a_linf01.onnx 0.002,0,0,False
5791,,,0.002,91.0,mnist_nn.onnx,time-out or unsolved,3600.0,891.0,,abcrown,91.0 mnist_nn.onnx 0.002,0,0,False
5789,,,0.002,91.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,291.0,,abcrown,91.0 mnist_net_256x6.onnx 0.002,0,0,False
5785,,,0.002,91.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,591.0,,abcrown,91.0 mnist_net_256x4.onnx 0.002,0,0,False
5782,,,0.002,91.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,791.0,,abcrown,91.0 mnist_net_256x2.onnx 0.002,0,0,False
5778,,,0.002,91.0,mnist_net.onnx,time-out or unsolved,3600.0,91.0,,abcrown,91.0 mnist_net.onnx 0.002,0,0,False
5769,,,0.002,91.0,mnist_9_200.onnx,time-out or unsolved,3600.0,391.0,391.0,eran,91.0 mnist_9_200.onnx 0.002,0,0,False
5768,,,0.002,91.0,mnist_9_100.onnx,time-out or unsolved,3600.0,291.0,291.0,eran,91.0 mnist_9_100.onnx 0.002,0,0,False
5764,,,0.002,91.0,mnist_6_200.onnx,time-out or unsolved,3600.0,191.0,191.0,eran,91.0 mnist_6_200.onnx 0.002,0,0,False
5761,,,0.002,91.0,mnist_6_100.onnx,time-out or unsolved,3600.0,91.0,91.0,eran,91.0 mnist_6_100.onnx 0.002,0,0,False
5757,,MNIST,0.002,91.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1558.0,91.0,abcrown,91.0 mnist_5_100.onnx 0.002,0,0,False
5814,,MNIST,0.002,92.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1573.0,92.0,abcrown,92.0 mnist_3_50.onnx 0.002,0,0,False
5755,,MNIST,0.002,91.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1557.0,91.0,eran,91.0 mnist_4_1024.onnx 0.002,0,0,False
5754,,MNIST,0.002,91.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1557.0,91.0,abcrown,91.0 mnist_4_1024.onnx 0.002,0,0,False
5753,,MNIST,0.002,91.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1556.0,91.0,abcrown,91.0 mnist_3_50.onnx 0.002,0,0,False
5752,,MNIST,0.002,91.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1556.0,91.0,eran,91.0 mnist_3_50.onnx 0.002,0,0,False
5750,,MNIST,0.002,91.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1555.0,91.0,abcrown,91.0 mnist_3_100.onnx 0.002,0,0,False
5749,,MNIST,0.002,91.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1555.0,91.0,eran,91.0 mnist_3_100.onnx 0.002,0,0,False
5740,,,0.002,91.0,fc2.onnx,time-out or unsolved,3600.0,391.0,,abcrown,91.0 fc2.onnx 0.002,0,0,False
5730,,,0.002,90.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,190.0,,abcrown,90.0 rsl18a_linf01.onnx 0.002,0,0,False
5728,,,0.002,90.0,mnist_nn.onnx,time-out or unsolved,3600.0,890.0,,abcrown,90.0 mnist_nn.onnx 0.002,0,0,False
5726,,,0.002,90.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,290.0,,abcrown,90.0 mnist_net_256x6.onnx 0.002,0,0,False
5721,,,0.002,90.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,590.0,,abcrown,90.0 mnist_net_256x4.onnx 0.002,0,0,False
5719,,,0.002,90.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,790.0,,abcrown,90.0 mnist_net_256x2.onnx 0.002,0,0,False
5813,,MNIST,0.002,92.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1572.0,92.0,eran,92.0 mnist_3_100.onnx 0.002,0,0,False
5815,,MNIST,0.002,92.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1573.0,92.0,eran,92.0 mnist_3_50.onnx 0.002,0,0,False
5708,,,0.002,90.0,mnist_9_200.onnx,time-out or unsolved,3600.0,390.0,390.0,eran,90.0 mnist_9_200.onnx 0.002,0,0,False
5865,,,0.002,93.0,fc2.onnx,time-out or unsolved,3600.0,393.0,,abcrown,93.0 fc2.onnx 0.002,0,0,False
5895,,,0.002,93.0,mnist_9_200.onnx,time-out or unsolved,3600.0,393.0,393.0,eran,93.0 mnist_9_200.onnx 0.002,0,0,False
5892,,,0.002,93.0,mnist_9_100.onnx,time-out or unsolved,3600.0,293.0,293.0,eran,93.0 mnist_9_100.onnx 0.002,0,0,False
5891,,,0.002,93.0,mnist_6_200.onnx,time-out or unsolved,3600.0,193.0,193.0,eran,93.0 mnist_6_200.onnx 0.002,0,0,False
5887,,,0.002,93.0,mnist_6_100.onnx,time-out or unsolved,3600.0,93.0,93.0,eran,93.0 mnist_6_100.onnx 0.002,0,0,False
5885,,MNIST,0.002,93.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1592.0,93.0,abcrown,93.0 mnist_5_100.onnx 0.002,0,0,False
5884,,MNIST,0.002,93.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1592.0,93.0,eran,93.0 mnist_5_100.onnx 0.002,0,0,False
5882,,MNIST,0.002,93.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1591.0,93.0,abcrown,93.0 mnist_4_1024.onnx 0.002,0,0,False
5880,,MNIST,0.002,93.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1591.0,93.0,eran,93.0 mnist_4_1024.onnx 0.002,0,0,False
5878,,MNIST,0.002,93.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1590.0,93.0,abcrown,93.0 mnist_3_50.onnx 0.002,0,0,False
5877,,MNIST,0.002,93.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1590.0,93.0,eran,93.0 mnist_3_50.onnx 0.002,0,0,False
5875,,MNIST,0.002,93.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1589.0,93.0,eran,93.0 mnist_3_100.onnx 0.002,0,0,False
5874,,MNIST,0.002,93.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1589.0,93.0,abcrown,93.0 mnist_3_100.onnx 0.002,0,0,False
5857,,,0.002,92.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,192.0,,abcrown,92.0 rsl18a_linf01.onnx 0.002,0,0,False
5818,,MNIST,0.002,92.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1574.0,92.0,eran,92.0 mnist_4_1024.onnx 0.002,0,0,False
5853,,,0.002,92.0,mnist_nn.onnx,time-out or unsolved,3600.0,892.0,,abcrown,92.0 mnist_nn.onnx 0.002,0,0,False
5852,,,0.002,92.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,292.0,,abcrown,92.0 mnist_net_256x6.onnx 0.002,0,0,False
5847,,,0.002,92.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,592.0,,abcrown,92.0 mnist_net_256x4.onnx 0.002,0,0,False
5844,,,0.002,92.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,792.0,,abcrown,92.0 mnist_net_256x2.onnx 0.002,0,0,False
5843,,,0.002,92.0,mnist_net.onnx,time-out or unsolved,3600.0,92.0,,abcrown,92.0 mnist_net.onnx 0.002,0,0,False
5832,,,0.002,92.0,mnist_9_200.onnx,time-out or unsolved,3600.0,392.0,392.0,eran,92.0 mnist_9_200.onnx 0.002,0,0,False
5831,,,0.002,92.0,mnist_9_100.onnx,time-out or unsolved,3600.0,292.0,292.0,eran,92.0 mnist_9_100.onnx 0.002,0,0,False
5826,,,0.002,92.0,mnist_6_200.onnx,time-out or unsolved,3600.0,192.0,192.0,eran,92.0 mnist_6_200.onnx 0.002,0,0,False
5824,,,0.002,92.0,mnist_6_100.onnx,time-out or unsolved,3600.0,92.0,92.0,eran,92.0 mnist_6_100.onnx 0.002,0,0,False
5822,,MNIST,0.002,92.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1575.0,92.0,eran,92.0 mnist_5_100.onnx 0.002,0,0,False
5821,,MNIST,0.002,92.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1575.0,92.0,abcrown,92.0 mnist_5_100.onnx 0.002,0,0,False
5819,,MNIST,0.002,92.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1574.0,92.0,abcrown,92.0 mnist_4_1024.onnx 0.002,0,0,False
5716,,,0.002,90.0,mnist_net.onnx,time-out or unsolved,3600.0,90.0,,abcrown,90.0 mnist_net.onnx 0.002,0,0,False
5704,,,0.002,90.0,mnist_9_100.onnx,time-out or unsolved,3600.0,290.0,290.0,eran,90.0 mnist_9_100.onnx 0.002,0,0,False
5510,,,0.002,88.0,mnist_6_100.onnx,time-out or unsolved,3600.0,88.0,88.0,eran,88.0 mnist_6_100.onnx 0.002,0,0,False
5565,,MNIST,0.002,89.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1523.0,89.0,abcrown,89.0 mnist_4_1024.onnx 0.002,0,0,False
5603,,,0.002,89.0,mnist_nn.onnx,time-out or unsolved,3600.0,889.0,,abcrown,89.0 mnist_nn.onnx 0.002,0,0,False
5600,,,0.002,89.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,289.0,,abcrown,89.0 mnist_net_256x6.onnx 0.002,0,0,False
5595,,,0.002,89.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,589.0,,abcrown,89.0 mnist_net_256x4.onnx 0.002,0,0,False
5592,,,0.002,89.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,789.0,,abcrown,89.0 mnist_net_256x2.onnx 0.002,0,0,False
5591,,,0.002,89.0,mnist_net.onnx,time-out or unsolved,3600.0,89.0,,abcrown,89.0 mnist_net.onnx 0.002,0,0,False
5582,,,0.002,89.0,mnist_9_200.onnx,time-out or unsolved,3600.0,389.0,389.0,eran,89.0 mnist_9_200.onnx 0.002,0,0,False
5578,,,0.002,89.0,mnist_9_100.onnx,time-out or unsolved,3600.0,289.0,289.0,eran,89.0 mnist_9_100.onnx 0.002,0,0,False
5575,,,0.002,89.0,mnist_6_200.onnx,time-out or unsolved,3600.0,189.0,189.0,eran,89.0 mnist_6_200.onnx 0.002,0,0,False
5572,,,0.002,89.0,mnist_6_100.onnx,time-out or unsolved,3600.0,89.0,89.0,eran,89.0 mnist_6_100.onnx 0.002,0,0,False
5569,,MNIST,0.002,89.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1524.0,89.0,eran,89.0 mnist_5_100.onnx 0.002,0,0,False
5568,,MNIST,0.002,89.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1524.0,89.0,abcrown,89.0 mnist_5_100.onnx 0.002,0,0,False
5567,,MNIST,0.002,89.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1523.0,89.0,eran,89.0 mnist_4_1024.onnx 0.002,0,0,False
5563,,MNIST,0.002,89.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1522.0,89.0,eran,89.0 mnist_3_50.onnx 0.002,0,0,False
5614,,,0.002,9.0,fc2.onnx,time-out or unsolved,3600.0,309.0,,abcrown,9.0 fc2.onnx 0.002,0,0,False
5562,,MNIST,0.002,89.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1522.0,89.0,abcrown,89.0 mnist_3_50.onnx 0.002,0,0,False
5561,,MNIST,0.002,89.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1521.0,89.0,abcrown,89.0 mnist_3_100.onnx 0.002,0,0,False
5560,,MNIST,0.002,89.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1521.0,89.0,eran,89.0 mnist_3_100.onnx 0.002,0,0,False
5550,,,0.002,89.0,fc2.onnx,time-out or unsolved,3600.0,389.0,,abcrown,89.0 fc2.onnx 0.002,0,0,False
5542,,,0.002,88.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,188.0,,abcrown,88.0 rsl18a_linf01.onnx 0.002,0,0,False
5538,,,0.002,88.0,mnist_nn.onnx,time-out or unsolved,3600.0,888.0,,abcrown,88.0 mnist_nn.onnx 0.002,0,0,False
5535,,,0.002,88.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,288.0,,abcrown,88.0 mnist_net_256x6.onnx 0.002,0,0,False
5534,,,0.002,88.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,588.0,,abcrown,88.0 mnist_net_256x4.onnx 0.002,0,0,False
5531,,,0.002,88.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,788.0,,abcrown,88.0 mnist_net_256x2.onnx 0.002,0,0,False
5528,,,0.002,88.0,mnist_net.onnx,time-out or unsolved,3600.0,88.0,,abcrown,88.0 mnist_net.onnx 0.002,0,0,False
5519,,,0.002,88.0,mnist_9_200.onnx,time-out or unsolved,3600.0,388.0,388.0,eran,88.0 mnist_9_200.onnx 0.002,0,0,False
5516,,,0.002,88.0,mnist_9_100.onnx,time-out or unsolved,3600.0,288.0,288.0,eran,88.0 mnist_9_100.onnx 0.002,0,0,False
5604,,,0.002,89.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,189.0,,abcrown,89.0 rsl18a_linf01.onnx 0.002,0,0,False
5622,,MNIST,0.002,9.0,mnist_3_100.onnx,time-out or unsolved,3600.0,161.0,9.0,eran,9.0 mnist_3_100.onnx 0.002,0,0,False
5700,,,0.002,90.0,mnist_6_200.onnx,time-out or unsolved,3600.0,190.0,190.0,eran,90.0 mnist_6_200.onnx 0.002,0,0,False
5662,,,0.002,9.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,209.0,,abcrown,9.0 mnist_net_256x6.onnx 0.002,0,0,False
5698,,,0.002,90.0,mnist_6_100.onnx,time-out or unsolved,3600.0,90.0,90.0,eran,90.0 mnist_6_100.onnx 0.002,0,0,False
5696,,MNIST,0.002,90.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1541.0,90.0,abcrown,90.0 mnist_5_100.onnx 0.002,0,0,False
5695,,MNIST,0.002,90.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1541.0,90.0,eran,90.0 mnist_5_100.onnx 0.002,0,0,False
5693,,MNIST,0.002,90.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1540.0,90.0,abcrown,90.0 mnist_4_1024.onnx 0.002,0,0,False
5692,,MNIST,0.002,90.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1540.0,90.0,eran,90.0 mnist_4_1024.onnx 0.002,0,0,False
5690,,MNIST,0.002,90.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1539.0,90.0,abcrown,90.0 mnist_3_50.onnx 0.002,0,0,False
5689,,MNIST,0.002,90.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1539.0,90.0,eran,90.0 mnist_3_50.onnx 0.002,0,0,False
5686,,MNIST,0.002,90.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1538.0,90.0,eran,90.0 mnist_3_100.onnx 0.002,0,0,False
5685,,MNIST,0.002,90.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1538.0,90.0,abcrown,90.0 mnist_3_100.onnx 0.002,0,0,False
5678,,,0.002,90.0,fc2.onnx,time-out or unsolved,3600.0,390.0,,abcrown,90.0 fc2.onnx 0.002,0,0,False
5667,,,0.002,9.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,109.0,,abcrown,9.0 rsl18a_linf01.onnx 0.002,0,0,False
5666,,,0.002,9.0,mnist_nn.onnx,time-out or unsolved,3600.0,809.0,,abcrown,9.0 mnist_nn.onnx 0.002,0,0,False
5658,,,0.002,9.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,509.0,,abcrown,9.0 mnist_net_256x4.onnx 0.002,0,0,False
5623,,MNIST,0.002,9.0,mnist_3_100.onnx,time-out or unsolved,3600.0,161.0,9.0,abcrown,9.0 mnist_3_100.onnx 0.002,0,0,False
5655,,,0.002,9.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,709.0,,abcrown,9.0 mnist_net_256x2.onnx 0.002,0,0,False
5653,,,0.002,9.0,mnist_net.onnx,time-out or unsolved,3600.0,9.0,,abcrown,9.0 mnist_net.onnx 0.002,0,0,False
5645,,,0.002,9.0,mnist_9_200.onnx,time-out or unsolved,3600.0,309.0,309.0,eran,9.0 mnist_9_200.onnx 0.002,0,0,False
5640,,,0.002,9.0,mnist_9_100.onnx,time-out or unsolved,3600.0,209.0,209.0,eran,9.0 mnist_9_100.onnx 0.002,0,0,False
5637,,,0.002,9.0,mnist_6_200.onnx,time-out or unsolved,3600.0,109.0,109.0,eran,9.0 mnist_6_200.onnx 0.002,0,0,False
5635,,,0.002,9.0,mnist_6_100.onnx,time-out or unsolved,3600.0,9.0,9.0,eran,9.0 mnist_6_100.onnx 0.002,0,0,False
5633,,MNIST,0.002,9.0,mnist_5_100.onnx,time-out or unsolved,3600.0,164.0,9.0,abcrown,9.0 mnist_5_100.onnx 0.002,0,0,False
5632,,MNIST,0.002,9.0,mnist_5_100.onnx,time-out or unsolved,3600.0,164.0,9.0,eran,9.0 mnist_5_100.onnx 0.002,0,0,False
5629,,MNIST,0.002,9.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,163.0,9.0,abcrown,9.0 mnist_4_1024.onnx 0.002,0,0,False
5628,,MNIST,0.002,9.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,163.0,9.0,eran,9.0 mnist_4_1024.onnx 0.002,0,0,False
5627,,MNIST,0.002,9.0,mnist_3_50.onnx,time-out or unsolved,3600.0,162.0,9.0,abcrown,9.0 mnist_3_50.onnx 0.002,0,0,False
5626,,MNIST,0.002,9.0,mnist_3_50.onnx,time-out or unsolved,3600.0,162.0,9.0,eran,9.0 mnist_3_50.onnx 0.002,0,0,False
5905,,,0.002,93.0,mnist_net.onnx,time-out or unsolved,3600.0,93.0,,abcrown,93.0 mnist_net.onnx 0.002,0,0,False
5909,,,0.002,93.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,793.0,,abcrown,93.0 mnist_net_256x2.onnx 0.002,0,0,False
5911,,,0.002,93.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,593.0,,abcrown,93.0 mnist_net_256x4.onnx 0.002,0,0,False
