,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
6916,,CIFAR,0.002,56.0,convBigRELU__PGD.onnx,sat,100.64493775367735,1657.0,56.0,bab,56.0 convBigRELU__PGD.onnx 0.002,1,1,True
6953,,,0.002,56.0,convSmallRELU__Point.onnx,sat,10.009,3156.0,,eran,56.0 convSmallRELU__Point.onnx 0.002,1,1,True
6951,,CIFAR,0.002,56.0,convSmallRELU__Point.onnx,sat,2.505518674850464,1629.0,56.0,bab,56.0 convSmallRELU__Point.onnx 0.002,1,1,True
6950,,CIFAR,0.002,56.0,convSmallRELU__PGDK.onnx,unsat,1.4318783283233645,1626.0,56.0,bab,56.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
6949,,,0.002,56.0,convSmallRELU__PGDK.onnx,unsat,2.282,1556.0,,eran,56.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
6948,,,0.002,56.0,convSmallRELU__PGDK.onnx,unsat/sat,1.316864013671875,396.0,396.0,abcrown,56.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
6946,,,0.002,56.0,convSmallRELU__DiffAI.onnx,unsat,0.646,3056.0,,eran,56.0 convSmallRELU__DiffAI.onnx 0.002,1,1,True
6945,,CIFAR,0.002,56.0,convSmallRELU__DiffAI.onnx,sat,1.4526929855346682,1604.0,56.0,bab,56.0 convSmallRELU__DiffAI.onnx 0.002,1,1,True
6926,,,0.002,56.0,convMedGRELU__Point.onnx,unsat,9.987,656.0,,eran,56.0 convMedGRELU__Point.onnx 0.002,1,1,True
11182,,CIFAR,0.002,85.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,sat,1.5807578563690186,2426.0,85.0,bab,85.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
6924,,CIFAR,0.002,56.0,convMedGRELU__Point.onnx,unsat,3.114896535873413,1666.0,56.0,bab,56.0 convMedGRELU__Point.onnx 0.002,1,1,True
11183,,,0.002,85.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,unsat,9.747,2085.0,,eran,85.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
6922,,CIFAR,0.002,56.0,convMedGRELU__PGDK_w_0.0313.onnx,sat,3.0722405910491943,1663.0,56.0,bab,56.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
6921,,,0.002,56.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,5.166,1256.0,,eran,56.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
6920,,CIFAR,0.002,56.0,convMedGRELU__PGDK_w_0.0078.onnx,sat,3.1397647857666016,1660.0,56.0,bab,56.0 convMedGRELU__PGDK_w_0.0078.onnx 0.002,1,1,True
11184,,,0.002,85.0,ffnnRELU__Point_6_500.onnx,unsat,9.921,1885.0,,eran,85.0 ffnnRELU__Point_6_500.onnx 0.002,1,1,True
6918,,,0.002,56.0,convMedGRELU__PGDK_w_0.0078.onnx,unsat,4.808,2356.0,,eran,56.0 convMedGRELU__PGDK_w_0.0078.onnx 0.002,1,1,True
6917,,,0.002,56.0,convBigRELU__PGD.onnx,unsat,42.074,856.0,,eran,56.0 convBigRELU__PGD.onnx 0.002,1,1,True
7037,,,0.002,57.0,cifar_net.onnx,unsat,7.771,1357.0,,eran,57.0 cifar_net.onnx 0.002,1,1,True
7039,,,0.002,57.0,cifar_wide_kw.onnx,unsat,1.113,1757.0,,eran,57.0 cifar_wide_kw.onnx 0.002,1,1,True
11115,,CIFAR,0.002,85.0,cifar_base_kw_simp.onnx,sat,1.1868395805358891,2459.0,85.0,bab,85.0 cifar_base_kw_simp.onnx 0.002,1,1,True
7152,,,0.002,58.0,cifar_base_kw.onnx,unsat,0.548,3458.0,,eran,58.0 cifar_base_kw.onnx 0.002,1,1,True
7164,,,0.002,58.0,cifar_deep_kw_simp.onnx,unsat,1.623,1958.0,,eran,58.0 cifar_deep_kw_simp.onnx 0.002,1,1,True
7163,,CIFAR,0.002,58.0,cifar_deep_kw.onnx,sat,4.235162258148193,1656.0,58.0,bab,58.0 cifar_deep_kw.onnx 0.002,1,1,True
7162,,,0.002,58.0,cifar_deep_kw.onnx,unsat,1.613,1058.0,,eran,58.0 cifar_deep_kw.onnx 0.002,1,1,True
7161,,,0.002,58.0,cifar_deep_kw.onnx,unsat/sat,0.0,258.0,258.0,abcrown,58.0 cifar_deep_kw.onnx 0.002,1,1,True
7157,,CIFAR,0.002,58.0,cifar_base_kw_simp.onnx,sat,1.204486846923828,1713.0,58.0,bab,58.0 cifar_base_kw_simp.onnx 0.002,1,1,True
7155,,,0.002,58.0,cifar_base_kw_simp.onnx,unsat,0.556,2958.0,,eran,58.0 cifar_base_kw_simp.onnx 0.002,1,1,True
7154,,,0.002,58.0,cifar_base_kw.onnx,unsat/sat,0.0,158.0,158.0,abcrown,58.0 cifar_base_kw.onnx 0.002,1,1,True
7153,,CIFAR,0.002,58.0,cifar_base_kw.onnx,sat,1.24949312210083,1712.0,58.0,bab,58.0 cifar_base_kw.onnx 0.002,1,1,True
7151,,,0.002,58.0,cifar_9_200.onnx,unsat,3.158,1658.0,,eran,58.0 cifar_9_200.onnx 0.002,1,1,True
7166,,CIFAR,0.002,58.0,cifar_deep_kw_simp.onnx,sat,4.385857105255127,1658.0,58.0,bab,58.0 cifar_deep_kw_simp.onnx 0.002,1,1,True
7150,,CIFAR,0.002,58.0,cifar_9_200.onnx,sat,1.8959922790527344,1673.0,58.0,bab,58.0 cifar_9_200.onnx 0.002,1,1,True
11128,,CIFAR,0.002,85.0,cifar_net.onnx,sat,1.19353985786438,2415.0,85.0,bab,85.0 cifar_net.onnx 0.002,1,1,True
7147,,CIFAR,0.002,58.0,cifar_7_1024.onnx,sat,3.044886350631714,1669.0,58.0,bab,58.0 cifar_7_1024.onnx 0.002,1,1,True
7146,,,0.002,58.0,cifar_7_1024.onnx,unsat,30.711,2758.0,,eran,58.0 cifar_7_1024.onnx 0.002,1,1,True
11129,,,0.002,85.0,cifar_net.onnx,unsat,7.63,1385.0,,eran,85.0 cifar_net.onnx 0.002,1,1,True
7144,,CIFAR,0.002,58.0,cifar_6_100.onnx,sat,1.7076458930969238,1665.0,58.0,bab,58.0 cifar_6_100.onnx 0.002,1,1,True
7143,,,0.002,58.0,cifar_6_100.onnx,unsat,0.512,358.0,,eran,58.0 cifar_6_100.onnx 0.002,1,1,True
11130,,,0.002,85.0,cifar_wide_kw.onnx,unsat,1.355,1785.0,,eran,85.0 cifar_wide_kw.onnx 0.002,1,1,True
11125,,,0.002,85.0,cifar_deep_kw_simp.onnx,unsat,1.489,1985.0,,eran,85.0 cifar_deep_kw_simp.onnx 0.002,1,1,True
7167,,,0.002,58.0,cifar_net.onnx,unsat,0.216,1358.0,,eran,58.0 cifar_net.onnx 0.002,1,1,True
7040,,,0.002,57.0,cifar_wide_kw.onnx,unsat/sat,0.0,57.0,57.0,abcrown,57.0 cifar_wide_kw.onnx 0.002,1,1,True
11122,,,0.002,85.0,cifar_deep_kw.onnx,unsat,1.497,1085.0,,eran,85.0 cifar_deep_kw.onnx 0.002,1,1,True
7190,,,0.002,58.0,convMedGRELU__Point.onnx,unsat,4.454,658.0,,eran,58.0 convMedGRELU__Point.onnx 0.002,1,1,True
7189,,CIFAR,0.002,58.0,convMedGRELU__Point.onnx,sat,3.1181118488311768,1711.0,58.0,bab,58.0 convMedGRELU__Point.onnx 0.002,1,1,True
7187,,,0.002,58.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,4.633,1258.0,,eran,58.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
7186,,CIFAR,0.002,58.0,convMedGRELU__PGDK_w_0.0313.onnx,sat,3.076143741607666,1709.0,58.0,bab,58.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
11117,,,0.002,85.0,cifar_base_kw_simp.onnx,unsat,0.582,2985.0,,eran,85.0 cifar_base_kw_simp.onnx 0.002,1,1,True
7184,,,0.002,58.0,convMedGRELU__PGDK_w_0.0078.onnx,unsat,4.583,2358.0,,eran,58.0 convMedGRELU__PGDK_w_0.0078.onnx 0.002,1,1,True
11121,,,0.002,85.0,cifar_deep_kw.onnx,unsat/sat,0.0,285.0,285.0,abcrown,85.0 cifar_deep_kw.onnx 0.002,1,1,True
7182,,CIFAR,0.002,58.0,convMedGRELU__PGDK_w_0.0078.onnx,sat,3.1753666400909424,1707.0,58.0,bab,58.0 convMedGRELU__PGDK_w_0.0078.onnx 0.002,1,1,True
7180,,,0.002,58.0,convBigRELU__PGD.onnx,unsat,38.807,858.0,,eran,58.0 convBigRELU__PGD.onnx 0.002,1,1,True
11124,,CIFAR,0.002,85.0,cifar_deep_kw_simp.onnx,sat,4.2157485485076895,2409.0,85.0,bab,85.0 cifar_deep_kw_simp.onnx 0.002,1,1,True
7179,,CIFAR,0.002,58.0,convBigRELU__PGD.onnx,sat,97.53990054130554,1704.0,58.0,bab,58.0 convBigRELU__PGD.onnx 0.002,1,1,True
7175,,,0.002,58.0,cifar_wide_kw_simp.onnx,unsat,1.109,58.0,,eran,58.0 cifar_wide_kw_simp.onnx 0.002,1,1,True
7174,,CIFAR,0.002,58.0,cifar_wide_kw_simp.onnx,sat,2.2539255619049072,1689.0,58.0,bab,58.0 cifar_wide_kw_simp.onnx 0.002,1,1,True
11123,,CIFAR,0.002,85.0,cifar_deep_kw.onnx,sat,4.2545597553253165,2407.0,85.0,bab,85.0 cifar_deep_kw.onnx 0.002,1,1,True
7172,,,0.002,58.0,cifar_wide_kw.onnx,unsat,1.11,1758.0,,eran,58.0 cifar_wide_kw.onnx 0.002,1,1,True
7171,,CIFAR,0.002,58.0,cifar_wide_kw.onnx,sat,2.4280271530151367,1678.0,58.0,bab,58.0 cifar_wide_kw.onnx 0.002,1,1,True
7170,,,0.002,58.0,cifar_wide_kw.onnx,unsat/sat,0.0,58.0,58.0,abcrown,58.0 cifar_wide_kw.onnx 0.002,1,1,True
7169,,CIFAR,0.002,58.0,cifar_net.onnx,sat,1.1793708801269531,1672.0,58.0,bab,58.0 cifar_net.onnx 0.002,1,1,True
7141,,CIFAR,0.002,58.0,cifar_4_100.onnx,sat,1.780604124069214,1662.0,58.0,bab,58.0 cifar_4_100.onnx 0.002,1,1,True
7140,,,0.002,58.0,cifar_4_100.onnx,unsat,0.388,2258.0,,eran,58.0 cifar_4_100.onnx 0.002,1,1,True
11131,,,0.002,85.0,cifar_wide_kw.onnx,unsat/sat,0.0,85.0,85.0,abcrown,85.0 cifar_wide_kw.onnx 0.002,1,1,True
7054,,,0.002,57.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,4.99,1257.0,,eran,57.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
7081,,,0.002,57.0,convSmallRELU__PGDK.onnx,unsat,1.265,1557.0,,eran,57.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
7080,,CIFAR,0.002,57.0,convSmallRELU__PGDK.onnx,sat,1.4015626907348633,1619.0,57.0,bab,57.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
7078,,,0.002,57.0,convSmallRELU__DiffAI.onnx,unsat,0.719,3057.0,,eran,57.0 convSmallRELU__DiffAI.onnx 0.002,1,1,True
7077,,CIFAR,0.002,57.0,convSmallRELU__DiffAI.onnx,sat,1.4658746719360352,1617.0,57.0,bab,57.0 convSmallRELU__DiffAI.onnx 0.002,1,1,True
7058,,,0.002,57.0,convMedGRELU__Point.onnx,unsat,5.715,657.0,,eran,57.0 convMedGRELU__Point.onnx 0.002,1,1,True
11143,,CIFAR,0.002,85.0,convMedGRELU__PGDK_w_0.0078.onnx,sat,3.1464753150939937,2452.0,85.0,bab,85.0 convMedGRELU__PGDK_w_0.0078.onnx 0.002,1,1,True
7056,,CIFAR,0.002,57.0,convMedGRELU__Point.onnx,sat,3.1532022953033447,1653.0,57.0,bab,57.0 convMedGRELU__Point.onnx 0.002,1,1,True
7055,,CIFAR,0.002,57.0,convMedGRELU__PGDK_w_0.0313.onnx,sat,3.0377604961395264,1651.0,57.0,bab,57.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
11144,,,0.002,85.0,convMedGRELU__PGDK_w_0.0078.onnx,unsat,5.246,2385.0,,eran,85.0 convMedGRELU__PGDK_w_0.0078.onnx 0.002,1,1,True
7129,,CIFAR,0.002,58.0,cifar10_8_255_simplified.onnx,sat,10.700397729873655,1701.0,58.0,bab,58.0 cifar10_8_255_simplified.onnx 0.002,1,1,True
7052,,CIFAR,0.002,57.0,convMedGRELU__PGDK_w_0.0078.onnx,sat,3.0942769050598145,1649.0,57.0,bab,57.0 convMedGRELU__PGDK_w_0.0078.onnx 0.002,1,1,True
7051,,,0.002,57.0,convMedGRELU__PGDK_w_0.0078.onnx,unsat,4.087,2357.0,,eran,57.0 convMedGRELU__PGDK_w_0.0078.onnx 0.002,1,1,True
11146,,CIFAR,0.002,85.0,convMedGRELU__PGDK_w_0.0313.onnx,sat,3.09255051612854,2454.0,85.0,bab,85.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
7048,,CIFAR,0.002,57.0,convBigRELU__PGD.onnx,sat,96.28673338890076,1646.0,57.0,bab,57.0 convBigRELU__PGD.onnx 0.002,1,1,True
7047,,,0.002,57.0,convBigRELU__PGD.onnx,unsat,31.341,857.0,,eran,57.0 convBigRELU__PGD.onnx 0.002,1,1,True
7043,,CIFAR,0.002,57.0,cifar_wide_kw_simp.onnx,sat,2.312462091445924,1631.0,57.0,bab,57.0 cifar_wide_kw_simp.onnx 0.002,1,1,True
11147,,,0.002,85.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,4.912,1285.0,,eran,85.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
7041,,,0.002,57.0,cifar_wide_kw_simp.onnx,unsat,1.105,57.0,,eran,57.0 cifar_wide_kw_simp.onnx 0.002,1,1,True
7082,,,0.002,57.0,convSmallRELU__PGDK.onnx,unsat/sat,0.0,397.0,397.0,abcrown,57.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
11141,,CIFAR,0.002,85.0,convBigRELU__PGD.onnx,sat,96.5645534992218,2450.0,85.0,bab,85.0 convBigRELU__PGD.onnx 0.002,1,1,True
7084,,CIFAR,0.002,57.0,convSmallRELU__Point.onnx,sat,1.5105559825897217,1622.0,57.0,bab,57.0 convSmallRELU__Point.onnx 0.002,1,1,True
7085,,,0.002,57.0,convSmallRELU__Point.onnx,unsat,1.551,3157.0,,eran,57.0 convSmallRELU__Point.onnx 0.002,1,1,True
7128,,,0.002,58.0,cifar10_8_255_simplified.onnx,unsat,9.591,258.0,,eran,58.0 cifar10_8_255_simplified.onnx 0.002,1,1,True
7127,,CIFAR,0.002,58.0,cifar10_8_255.onnx,sat,11.1746187210083,1691.0,58.0,bab,58.0 cifar10_8_255.onnx 0.002,1,1,True
11132,,CIFAR,0.002,85.0,cifar_wide_kw.onnx,sat,2.388817548751831,2421.0,85.0,bab,85.0 cifar_wide_kw.onnx 0.002,1,1,True
7125,,,0.002,58.0,cifar10_8_255.onnx,unsat,9.586,2458.0,,eran,58.0 cifar10_8_255.onnx 0.002,1,1,True
7124,,CIFAR,0.002,58.0,cifar10_2_255_simplified.onnx,sat,46.08957457542419,1688.0,58.0,bab,58.0 cifar10_2_255_simplified.onnx 0.002,1,1,True
7123,,,0.002,58.0,cifar10_2_255_simplified.onnx,unsat,47.958,1458.0,,eran,58.0 cifar10_2_255_simplified.onnx 0.002,1,1,True
11133,,CIFAR,0.002,85.0,cifar_wide_kw_simp.onnx,sat,2.250208854675293,2425.0,85.0,bab,85.0 cifar_wide_kw_simp.onnx 0.002,1,1,True
7121,,CIFAR,0.002,58.0,cifar10_2_255.onnx,sat,46.42366909980774,1677.0,58.0,bab,58.0 cifar10_2_255.onnx 0.002,1,1,True
7120,,,0.002,58.0,cifar10_2_255.onnx,unsat,48.532,2858.0,,eran,58.0 cifar10_2_255.onnx 0.002,1,1,True
7094,,,0.002,57.0,ffnnRELU__Point_6_500.onnx,unsat,8.86,1857.0,,eran,57.0 ffnnRELU__Point_6_500.onnx 0.002,1,1,True
7093,,CIFAR,0.002,57.0,ffnnRELU__Point_6_500.onnx,sat,1.7595107555389404,1642.0,57.0,bab,57.0 ffnnRELU__Point_6_500.onnx 0.002,1,1,True
11135,,,0.002,85.0,cifar_wide_kw_simp.onnx,unsat,1.342,85.0,,eran,85.0 cifar_wide_kw_simp.onnx 0.002,1,1,True
11139,,,0.002,85.0,convBigRELU__PGD.onnx,unsat,39.382,885.0,,eran,85.0 convBigRELU__PGD.onnx 0.002,1,1,True
7090,,CIFAR,0.002,57.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,unsat,1.669502019882202,1632.0,57.0,bab,57.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
7089,,,0.002,57.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,unsat,8.659,2057.0,,eran,57.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
7087,,CIFAR,0.002,57.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,sat,1.91890811920166,1625.0,57.0,bab,57.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
7086,,,0.002,57.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,8.953,3257.0,,eran,57.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
6220,,CIFAR,0.002,51.0,cifar_6_100.onnx,sat,1.7023935317993164,1469.0,51.0,bab,51.0 cifar_6_100.onnx 0.002,1,1,True
11404,,CIFAR,0.002,87.0,convBigRELU__PGD.onnx,sat,96.74507308006288,2503.0,87.0,bab,87.0 convBigRELU__PGD.onnx 0.002,1,1,True
11405,,,0.002,87.0,convBigRELU__PGD.onnx,unsat,38.683,887.0,,eran,87.0 convBigRELU__PGD.onnx 0.002,1,1,True
5317,,,0.002,45.0,cifar_deep_kw.onnx,unsat/sat,2.0224721431732178,245.0,245.0,abcrown,45.0 cifar_deep_kw.onnx 0.002,1,1,True
5325,,,0.002,45.0,cifar_wide_kw.onnx,unsat,2.304,1745.0,,eran,45.0 cifar_wide_kw.onnx 0.002,1,1,True
5324,,,0.002,45.0,cifar_net.onnx,unsat,0.19,1345.0,,eran,45.0 cifar_net.onnx 0.002,1,1,True
5323,,CIFAR,0.002,45.0,cifar_net.onnx,sat,1.1896071434020996,1300.0,45.0,bab,45.0 cifar_net.onnx 0.002,1,1,True
11660,,,0.002,89.0,cifar_wide_kw.onnx,unsat/sat,1.340331792831421,89.0,89.0,abcrown,89.0 cifar_wide_kw.onnx 0.002,1,1,True
11661,,CIFAR,0.002,89.0,cifar_wide_kw_simp.onnx,sat,2.5246295928955083,2541.0,89.0,bab,89.0 cifar_wide_kw_simp.onnx 0.002,1,1,True
5320,,CIFAR,0.002,45.0,cifar_deep_kw_simp.onnx,sat,4.224658250808717,1294.0,45.0,bab,45.0 cifar_deep_kw_simp.onnx 0.002,1,1,True
5319,,,0.002,45.0,cifar_deep_kw_simp.onnx,unsat,2.632,1945.0,,eran,45.0 cifar_deep_kw_simp.onnx 0.002,1,1,True
5318,,CIFAR,0.002,45.0,cifar_deep_kw.onnx,sat,4.232941150665283,1293.0,45.0,bab,45.0 cifar_deep_kw.onnx 0.002,1,1,True
5316,,,0.002,45.0,cifar_deep_kw.onnx,unsat,2.623,1045.0,,eran,45.0 cifar_deep_kw.onnx 0.002,1,1,True
5327,,CIFAR,0.002,45.0,cifar_wide_kw.onnx,sat,2.505506992340088,1304.0,45.0,bab,45.0 cifar_wide_kw.onnx 0.002,1,1,True
5312,,,0.002,45.0,cifar_base_kw_simp.onnx,unsat,1.15,2945.0,,eran,45.0 cifar_base_kw_simp.onnx 0.002,1,1,True
5311,,CIFAR,0.002,45.0,cifar_base_kw_simp.onnx,sat,1.1630373001098633,1321.0,45.0,bab,45.0 cifar_base_kw_simp.onnx 0.002,1,1,True
11662,,,0.002,89.0,cifar_wide_kw_simp.onnx,unsat,2.315,89.0,,eran,89.0 cifar_wide_kw_simp.onnx 0.002,1,1,True
5309,,,0.002,45.0,cifar_base_kw.onnx,unsat/sat,1.2477011680603027,145.0,145.0,abcrown,45.0 cifar_base_kw.onnx 0.002,1,1,True
5308,,CIFAR,0.002,45.0,cifar_base_kw.onnx,sat,1.254478931427002,1320.0,45.0,bab,45.0 cifar_base_kw.onnx 0.002,1,1,True
5307,,,0.002,45.0,cifar_base_kw.onnx,unsat,1.153,3445.0,,eran,45.0 cifar_base_kw.onnx 0.002,1,1,True
5305,,CIFAR,0.002,45.0,cifar_9_200.onnx,sat,2.0879218578338623,1301.0,45.0,bab,45.0 cifar_9_200.onnx 0.002,1,1,True
5304,,,0.002,45.0,cifar_9_200.onnx,unsat,3.563,1645.0,,eran,45.0 cifar_9_200.onnx 0.002,1,1,True
5326,,,0.002,45.0,cifar_wide_kw.onnx,unsat/sat,1.3453283309936523,45.0,45.0,abcrown,45.0 cifar_wide_kw.onnx 0.002,1,1,True
11659,,CIFAR,0.002,89.0,cifar_wide_kw.onnx,sat,2.451243162155152,2535.0,89.0,bab,89.0 cifar_wide_kw.onnx 0.002,1,1,True
5372,,,0.002,45.0,convSmallRELU__Point.onnx,unsat,2.418,3145.0,,eran,45.0 convSmallRELU__Point.onnx 0.002,1,1,True
5343,,,0.002,45.0,convMedGRELU__Point.onnx,unsat,9.647,645.0,,eran,45.0 convMedGRELU__Point.onnx 0.002,1,1,True
11653,,,0.002,89.0,cifar_deep_kw_simp.onnx,unsat,2.695,1989.0,,eran,89.0 cifar_deep_kw_simp.onnx 0.002,1,1,True
5369,,CIFAR,0.002,45.0,convSmallRELU__PGDK.onnx,unsat,1.4533188343048096,1299.0,45.0,bab,45.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
5368,,,0.002,45.0,convSmallRELU__PGDK.onnx,unsat/sat,1.3145837783813477,385.0,385.0,abcrown,45.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
5367,,,0.002,45.0,convSmallRELU__PGDK.onnx,unsat,2.15,1545.0,,eran,45.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
5366,,CIFAR,0.002,45.0,convSmallRELU__DiffAI.onnx,unsat,1.4767687320709229,1297.0,45.0,bab,45.0 convSmallRELU__DiffAI.onnx 0.002,1,1,True
5364,,,0.002,45.0,convSmallRELU__DiffAI.onnx,unsat,1.373,3045.0,,eran,45.0 convSmallRELU__DiffAI.onnx 0.002,1,1,True
11655,,,0.002,89.0,cifar_net.onnx,unsat,0.647,1389.0,,eran,89.0 cifar_net.onnx 0.002,1,1,True
5344,,CIFAR,0.002,45.0,convMedGRELU__Point.onnx,unsat,3.1195642948150635,1319.0,45.0,bab,45.0 convMedGRELU__Point.onnx 0.002,1,1,True
11656,,CIFAR,0.002,89.0,cifar_net.onnx,sat,1.1845097541809082,2531.0,89.0,bab,89.0 cifar_net.onnx 0.002,1,1,True
5329,,,0.002,45.0,cifar_wide_kw_simp.onnx,unsat,2.293,45.0,,eran,45.0 cifar_wide_kw_simp.onnx 0.002,1,1,True
5341,,CIFAR,0.002,45.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,3.179325819015503,1317.0,45.0,bab,45.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
5340,,,0.002,45.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,9.467,1245.0,,eran,45.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
5338,,CIFAR,0.002,45.0,convMedGRELU__PGDK_w_0.0078.onnx,unsat,3.0893714427948,1315.0,45.0,bab,45.0 convMedGRELU__PGDK_w_0.0078.onnx 0.002,1,1,True
5337,,,0.002,45.0,convMedGRELU__PGDK_w_0.0078.onnx,unsat,9.716,2345.0,,eran,45.0 convMedGRELU__PGDK_w_0.0078.onnx 0.002,1,1,True
5336,,,0.002,45.0,convBigRELU__PGD.onnx,unsat,81.84,845.0,,eran,45.0 convBigRELU__PGD.onnx 0.002,1,1,True
5335,,CIFAR,0.002,45.0,convBigRELU__PGD.onnx,unsat,97.87310194969176,1313.0,45.0,bab,45.0 convBigRELU__PGD.onnx 0.002,1,1,True
11658,,,0.002,89.0,cifar_wide_kw.onnx,unsat,2.345,1789.0,,eran,89.0 cifar_wide_kw.onnx 0.002,1,1,True
5330,,CIFAR,0.002,45.0,cifar_wide_kw_simp.onnx,sat,2.2578682899475098,1307.0,45.0,bab,45.0 cifar_wide_kw_simp.onnx 0.002,1,1,True
11667,,CIFAR,0.002,89.0,convBigRELU__PGD.onnx,unsat,97.11066317558289,2559.0,89.0,bab,89.0 convBigRELU__PGD.onnx 0.002,1,1,True
5302,,CIFAR,0.002,45.0,cifar_7_1024.onnx,sat,3.044350862503052,1298.0,45.0,bab,45.0 cifar_7_1024.onnx 0.002,1,1,True
5300,,,0.002,45.0,cifar_6_100.onnx,unsat,0.518,345.0,,eran,45.0 cifar_6_100.onnx 0.002,1,1,True
5232,,,0.002,44.0,convSmallRELU__DiffAI.onnx,unsat,0.909,3044.0,,eran,44.0 convSmallRELU__DiffAI.onnx 0.002,1,1,True
5242,,,0.002,44.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,12.316,3244.0,,eran,44.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
5241,,CIFAR,0.002,44.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,sat,1.6841979026794434,1276.0,44.0,bab,44.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
5240,,,0.002,44.0,convSmallRELU__Point.onnx,unsat,1.594,3144.0,,eran,44.0 convSmallRELU__Point.onnx 0.002,1,1,True
5239,,CIFAR,0.002,44.0,convSmallRELU__Point.onnx,unsat,1.4248671531677246,1273.0,44.0,bab,44.0 convSmallRELU__Point.onnx 0.002,1,1,True
5237,,,0.002,44.0,convSmallRELU__PGDK.onnx,unsat/sat,0.0,384.0,384.0,abcrown,44.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
5236,,,0.002,44.0,convSmallRELU__PGDK.onnx,unsat,1.099,1544.0,,eran,44.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
5235,,CIFAR,0.002,44.0,convSmallRELU__PGDK.onnx,sat,2.491340398788452,1270.0,44.0,bab,44.0 convSmallRELU__PGDK.onnx 0.002,1,1,True
5233,,CIFAR,0.002,44.0,convSmallRELU__DiffAI.onnx,unsat,1.4844007492065432,1268.0,44.0,bab,44.0 convSmallRELU__DiffAI.onnx 0.002,1,1,True
5213,,,0.002,44.0,convMedGRELU__Point.onnx,unsat,8.066,644.0,,eran,44.0 convMedGRELU__Point.onnx 0.002,1,1,True
5299,,CIFAR,0.002,45.0,cifar_6_100.onnx,sat,1.7045910358428955,1296.0,45.0,bab,45.0 cifar_6_100.onnx 0.002,1,1,True
5212,,CIFAR,0.002,44.0,convMedGRELU__Point.onnx,unsat,3.1094958782196045,1290.0,44.0,bab,44.0 convMedGRELU__Point.onnx 0.002,1,1,True
11698,,,0.002,89.0,convSmallRELU__DiffAI.onnx,unsat,0.763,3089.0,,eran,89.0 convSmallRELU__DiffAI.onnx 0.002,1,1,True
5210,,CIFAR,0.002,44.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,3.1665129661560063,1288.0,44.0,bab,44.0 convMedGRELU__PGDK_w_0.0313.onnx 0.002,1,1,True
11699,,CIFAR,0.002,89.0,convSmallRELU__DiffAI.onnx,sat,1.6755073070526123,2527.0,89.0,bab,89.0 convSmallRELU__DiffAI.onnx 0.002,1,1,True
