,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
30691,,MNIST,0.008,72.0,mnist_9_100.onnx,unsat,0.1582148075103759,1212.0,72.0,bab,72.0 mnist_9_100.onnx 0.008,1,1,True
30689,,,0.006,72.0,mnist_9_100.onnx,unsat/sat,1.8924462795257568,272.0,272.0,abcrown,72.0 mnist_9_100.onnx 0.006,1,1,True
30688,,MNIST,0.006,72.0,mnist_9_100.onnx,unsat,0.1775786876678466,1230.0,72.0,bab,72.0 mnist_9_100.onnx 0.006,1,1,True
30685,,MNIST,0.005,72.0,mnist_9_100.onnx,unsat,0.1570463180541992,1234.0,72.0,bab,72.0 mnist_9_100.onnx 0.005,1,1,True
30684,,,0.005,72.0,mnist_9_100.onnx,unsat/sat,1.862508535385132,272.0,272.0,abcrown,72.0 mnist_9_100.onnx 0.005,1,1,True
30683,,MNIST,0.004,72.0,mnist_9_100.onnx,unsat,0.1650292873382568,1237.0,72.0,bab,72.0 mnist_9_100.onnx 0.004,1,1,True
30682,,,0.004,72.0,mnist_9_100.onnx,unsat/sat,1.848600149154663,272.0,272.0,abcrown,72.0 mnist_9_100.onnx 0.004,1,1,True
30815,,,0.008,72.0,mnist_net_256x4.onnx,unsat,0.17,572.0,,eran,72.0 mnist_net_256x4.onnx 0.008,1,1,True
30817,,MNIST,0.01,72.0,mnist_net_256x4.onnx,unsat,0.2176499366760254,1176.0,72.0,bab,72.0 mnist_net_256x4.onnx 0.01,1,1,True
31073,,MNIST,0.002,73.0,mnist_6_100.onnx,unsat,0.1332292556762695,1253.0,73.0,bab,73.0 mnist_6_100.onnx 0.002,1,1,True
30820,,,0.012,72.0,mnist_net_256x4.onnx,unsat,0.192,572.0,,eran,72.0 mnist_net_256x4.onnx 0.012,1,1,True
31007,,MNIST,0.01,73.0,mnist_3_100.onnx,sat,1.1255698204040527,1197.0,73.0,bab,73.0 mnist_3_100.onnx 0.01,1,1,True
31004,,MNIST,0.008,73.0,mnist_3_100.onnx,sat,0.1100196838378906,1223.0,73.0,bab,73.0 mnist_3_100.onnx 0.008,1,1,True
31000,,MNIST,0.006,73.0,mnist_3_100.onnx,sat,0.0978777408599853,1241.0,73.0,bab,73.0 mnist_3_100.onnx 0.006,1,1,True
30996,,MNIST,0.005,73.0,mnist_3_100.onnx,sat,0.0922794342041015,1245.0,73.0,bab,73.0 mnist_3_100.onnx 0.005,1,1,True
30995,,MNIST,0.004,73.0,mnist_3_100.onnx,sat,0.1045622825622558,1248.0,73.0,bab,73.0 mnist_3_100.onnx 0.004,1,1,True
30992,,MNIST,0.002,73.0,mnist_3_100.onnx,sat,0.0954031944274902,1249.0,73.0,bab,73.0 mnist_3_100.onnx 0.002,1,1,True
30947,,MNIST,0.012,73.0,fc2.onnx,sat,1.0478734970092771,1150.0,73.0,bab,73.0 fc2.onnx 0.012,1,1,True
30946,,,0.012,73.0,fc2.onnx,unsat,0.006,373.0,,eran,73.0 fc2.onnx 0.012,1,1,True
30944,,MNIST,0.01,73.0,fc2.onnx,sat,1.0579068660736084,1194.0,73.0,bab,73.0 fc2.onnx 0.01,1,1,True
30942,,,0.01,73.0,fc2.onnx,unsat,0.006,373.0,,eran,73.0 fc2.onnx 0.01,1,1,True
30940,,MNIST,0.008,73.0,fc2.onnx,sat,1.06241774559021,1220.0,73.0,bab,73.0 fc2.onnx 0.008,1,1,True
30939,,,0.008,73.0,fc2.onnx,unsat,0.006,373.0,,eran,73.0 fc2.onnx 0.008,1,1,True
30937,,MNIST,0.006,73.0,fc2.onnx,sat,0.0522444248199462,1238.0,73.0,bab,73.0 fc2.onnx 0.006,1,1,True
30936,,,0.006,73.0,fc2.onnx,unsat,0.006,373.0,,eran,73.0 fc2.onnx 0.006,1,1,True
30935,,,0.005,73.0,fc2.onnx,unsat,0.006,373.0,,eran,73.0 fc2.onnx 0.005,1,1,True
30934,,MNIST,0.005,73.0,fc2.onnx,sat,0.0526466369628906,1242.0,73.0,bab,73.0 fc2.onnx 0.005,1,1,True
30931,,MNIST,0.004,73.0,fc2.onnx,sat,0.0533628463745117,1245.0,73.0,bab,73.0 fc2.onnx 0.004,1,1,True
30930,,,0.004,73.0,fc2.onnx,unsat,0.006,373.0,,eran,73.0 fc2.onnx 0.004,1,1,True
30928,,MNIST,0.002,73.0,fc2.onnx,sat,0.0529077053070068,1246.0,73.0,bab,73.0 fc2.onnx 0.002,1,1,True
31010,,MNIST,0.012,73.0,mnist_3_100.onnx,sat,1.105966091156006,1153.0,73.0,bab,73.0 mnist_3_100.onnx 0.012,1,1,True
31012,,MNIST,0.002,73.0,mnist_3_50.onnx,unsat,0.0926976203918457,1250.0,73.0,bab,73.0 mnist_3_50.onnx 0.002,1,1,True
31016,,MNIST,0.004,73.0,mnist_3_50.onnx,unsat,0.0879921913146972,1249.0,73.0,bab,73.0 mnist_3_50.onnx 0.004,1,1,True
31048,,MNIST,0.01,73.0,mnist_4_1024.onnx,unsat,186.2964792251587,1199.0,73.0,bab,73.0 mnist_4_1024.onnx 0.01,1,1,True
31072,,,0.002,73.0,mnist_6_100.onnx,unsat/sat,1.2964653968811035,73.0,73.0,abcrown,73.0 mnist_6_100.onnx 0.002,1,1,True
31068,,MNIST,0.012,73.0,mnist_5_100.onnx,unsat,0.136488676071167,1155.0,73.0,bab,73.0 mnist_5_100.onnx 0.012,1,1,True
31066,,MNIST,0.01,73.0,mnist_5_100.onnx,unsat,0.1416237354278564,1200.0,73.0,bab,73.0 mnist_5_100.onnx 0.01,1,1,True
31064,,MNIST,0.008,73.0,mnist_5_100.onnx,unsat,0.125396728515625,1226.0,73.0,bab,73.0 mnist_5_100.onnx 0.008,1,1,True
31060,,MNIST,0.006,73.0,mnist_5_100.onnx,unsat,0.1432344913482666,1244.0,73.0,bab,73.0 mnist_5_100.onnx 0.006,1,1,True
31058,,MNIST,0.005,73.0,mnist_5_100.onnx,unsat,0.1341750621795654,1248.0,73.0,bab,73.0 mnist_5_100.onnx 0.005,1,1,True
31054,,MNIST,0.004,73.0,mnist_5_100.onnx,unsat,0.1257703304290771,1251.0,73.0,bab,73.0 mnist_5_100.onnx 0.004,1,1,True
31051,,MNIST,0.002,73.0,mnist_5_100.onnx,unsat,0.1599152088165283,1252.0,73.0,bab,73.0 mnist_5_100.onnx 0.002,1,1,True
31044,,MNIST,0.008,73.0,mnist_4_1024.onnx,unsat,1.639209270477295,1225.0,73.0,bab,73.0 mnist_4_1024.onnx 0.008,1,1,True
31018,,MNIST,0.005,73.0,mnist_3_50.onnx,unsat,0.0808634757995605,1246.0,73.0,bab,73.0 mnist_3_50.onnx 0.005,1,1,True
31042,,MNIST,0.006,73.0,mnist_4_1024.onnx,unsat,0.5194876194000244,1243.0,73.0,bab,73.0 mnist_4_1024.onnx 0.006,1,1,True
31040,,MNIST,0.005,73.0,mnist_4_1024.onnx,unsat,0.5223379135131836,1247.0,73.0,bab,73.0 mnist_4_1024.onnx 0.005,1,1,True
31035,,MNIST,0.004,73.0,mnist_4_1024.onnx,unsat,0.5257315635681152,1250.0,73.0,bab,73.0 mnist_4_1024.onnx 0.004,1,1,True
31032,,MNIST,0.002,73.0,mnist_4_1024.onnx,unsat,0.5256476402282715,1251.0,73.0,bab,73.0 mnist_4_1024.onnx 0.002,1,1,True
31029,,MNIST,0.012,73.0,mnist_3_50.onnx,unsat,0.0988132953643798,1154.0,73.0,bab,73.0 mnist_3_50.onnx 0.012,1,1,True
31028,,MNIST,0.01,73.0,mnist_3_50.onnx,unsat,0.1041390895843506,1198.0,73.0,bab,73.0 mnist_3_50.onnx 0.01,1,1,True
31025,,MNIST,0.008,73.0,mnist_3_50.onnx,unsat,0.1000659465789794,1224.0,73.0,bab,73.0 mnist_3_50.onnx 0.008,1,1,True
31020,,MNIST,0.006,73.0,mnist_3_50.onnx,unsat,0.1036922931671142,1242.0,73.0,bab,73.0 mnist_3_50.onnx 0.006,1,1,True
30927,,,0.002,73.0,fc2.onnx,unsat,0.006,373.0,,eran,73.0 fc2.onnx 0.002,1,1,True
30883,,MNIST,0.012,72.0,rsl18a_linf01.onnx,unsat,0.1176769733428955,1144.0,72.0,bab,72.0 rsl18a_linf01.onnx 0.012,1,1,True
30882,,,0.012,72.0,rsl18a_linf01.onnx,unsat,0.186,172.0,,eran,72.0 rsl18a_linf01.onnx 0.012,1,1,True
30834,,,0.008,72.0,mnist_net_256x6.onnx,unsat,0.398,272.0,,eran,72.0 mnist_net_256x6.onnx 0.008,1,1,True
30847,,MNIST,0.004,72.0,mnist_nn.onnx,unsat,0.335015058517456,1230.0,72.0,bab,72.0 mnist_nn.onnx 0.004,1,1,True
30844,,MNIST,0.002,72.0,mnist_nn.onnx,unsat,0.1167395114898681,1231.0,72.0,bab,72.0 mnist_nn.onnx 0.002,1,1,True
30843,,,0.002,72.0,mnist_nn.onnx,unsat,0.308,872.0,,eran,72.0 mnist_nn.onnx 0.002,1,1,True
30842,,,0.012,72.0,mnist_net_256x6.onnx,unsat,0.396,272.0,,eran,72.0 mnist_net_256x6.onnx 0.012,1,1,True
30841,,MNIST,0.012,72.0,mnist_net_256x6.onnx,unsat,0.2478902339935303,1135.0,72.0,bab,72.0 mnist_net_256x6.onnx 0.012,1,1,True
30839,,MNIST,0.01,72.0,mnist_net_256x6.onnx,unsat,0.2048730850219726,1178.0,72.0,bab,72.0 mnist_net_256x6.onnx 0.01,1,1,True
30837,,,0.01,72.0,mnist_net_256x6.onnx,unsat,0.398,272.0,,eran,72.0 mnist_net_256x6.onnx 0.01,1,1,True
30835,,MNIST,0.008,72.0,mnist_net_256x6.onnx,unsat,0.2420296669006348,1204.0,72.0,bab,72.0 mnist_net_256x6.onnx 0.008,1,1,True
30832,,,0.006,72.0,mnist_net_256x6.onnx,unsat,0.392,272.0,,eran,72.0 mnist_net_256x6.onnx 0.006,1,1,True
30850,,MNIST,0.005,72.0,mnist_nn.onnx,unsat,0.132228136062622,1227.0,72.0,bab,72.0 mnist_nn.onnx 0.005,1,1,True
30831,,MNIST,0.006,72.0,mnist_net_256x6.onnx,unsat,0.2084174156188964,1222.0,72.0,bab,72.0 mnist_net_256x6.onnx 0.006,1,1,True
30830,,MNIST,0.005,72.0,mnist_net_256x6.onnx,unsat,0.3440744876861572,1226.0,72.0,bab,72.0 mnist_net_256x6.onnx 0.005,1,1,True
30829,,,0.005,72.0,mnist_net_256x6.onnx,unsat,0.39,272.0,,eran,72.0 mnist_net_256x6.onnx 0.005,1,1,True
30827,,,0.004,72.0,mnist_net_256x6.onnx,unsat,0.385,272.0,,eran,72.0 mnist_net_256x6.onnx 0.004,1,1,True
30826,,MNIST,0.004,72.0,mnist_net_256x6.onnx,unsat,0.216275691986084,1229.0,72.0,bab,72.0 mnist_net_256x6.onnx 0.004,1,1,True
30824,,MNIST,0.002,72.0,mnist_net_256x6.onnx,unsat,0.1992862224578857,1230.0,72.0,bab,72.0 mnist_net_256x6.onnx 0.002,1,1,True
30823,,,0.002,72.0,mnist_net_256x6.onnx,unsat,0.385,272.0,,eran,72.0 mnist_net_256x6.onnx 0.002,1,1,True
30821,,MNIST,0.012,72.0,mnist_net_256x4.onnx,unsat,0.152137279510498,1133.0,72.0,bab,72.0 mnist_net_256x4.onnx 0.012,1,1,True
30848,,,0.004,72.0,mnist_nn.onnx,unsat,0.294,872.0,,eran,72.0 mnist_nn.onnx 0.004,1,1,True
30851,,,0.005,72.0,mnist_nn.onnx,unsat,0.302,872.0,,eran,72.0 mnist_nn.onnx 0.005,1,1,True
30881,,MNIST,0.01,72.0,rsl18a_linf01.onnx,unsat,0.1139948368072509,1188.0,72.0,bab,72.0 rsl18a_linf01.onnx 0.01,1,1,True
30867,,MNIST,0.004,72.0,rsl18a_linf01.onnx,unsat,0.1135618686676025,1239.0,72.0,bab,72.0 rsl18a_linf01.onnx 0.004,1,1,True
30880,,,0.01,72.0,rsl18a_linf01.onnx,unsat,0.186,172.0,,eran,72.0 rsl18a_linf01.onnx 0.01,1,1,True
30878,,MNIST,0.008,72.0,rsl18a_linf01.onnx,unsat,0.117471694946289,1214.0,72.0,bab,72.0 rsl18a_linf01.onnx 0.008,1,1,True
30877,,,0.008,72.0,rsl18a_linf01.onnx,unsat,0.185,172.0,,eran,72.0 rsl18a_linf01.onnx 0.008,1,1,True
30874,,MNIST,0.006,72.0,rsl18a_linf01.onnx,unsat,0.1256530284881591,1232.0,72.0,bab,72.0 rsl18a_linf01.onnx 0.006,1,1,True
30873,,,0.006,72.0,rsl18a_linf01.onnx,unsat,0.185,172.0,,eran,72.0 rsl18a_linf01.onnx 0.006,1,1,True
30872,,MNIST,0.005,72.0,rsl18a_linf01.onnx,unsat,0.1270456314086914,1236.0,72.0,bab,72.0 rsl18a_linf01.onnx 0.005,1,1,True
30870,,,0.005,72.0,rsl18a_linf01.onnx,unsat,0.184,172.0,,eran,72.0 rsl18a_linf01.onnx 0.005,1,1,True
30869,,,0.004,72.0,rsl18a_linf01.onnx,unsat,0.19,172.0,,eran,72.0 rsl18a_linf01.onnx 0.004,1,1,True
30865,,MNIST,0.002,72.0,rsl18a_linf01.onnx,unsat,0.1180541515350341,1240.0,72.0,bab,72.0 rsl18a_linf01.onnx 0.002,1,1,True
30852,,MNIST,0.006,72.0,mnist_nn.onnx,unsat,0.1148920059204101,1223.0,72.0,bab,72.0 mnist_nn.onnx 0.006,1,1,True
30864,,,0.002,72.0,rsl18a_linf01.onnx,unsat,0.183,172.0,,eran,72.0 rsl18a_linf01.onnx 0.002,1,1,True
30862,,,0.012,72.0,mnist_nn.onnx,unsat,0.295,872.0,,eran,72.0 mnist_nn.onnx 0.012,1,1,True
30861,,MNIST,0.012,72.0,mnist_nn.onnx,unsat,0.122075080871582,1136.0,72.0,bab,72.0 mnist_nn.onnx 0.012,1,1,True
30859,,MNIST,0.01,72.0,mnist_nn.onnx,unsat,0.1138713359832763,1179.0,72.0,bab,72.0 mnist_nn.onnx 0.01,1,1,True
30858,,,0.01,72.0,mnist_nn.onnx,unsat,0.295,872.0,,eran,72.0 mnist_nn.onnx 0.01,1,1,True
30857,,,0.008,72.0,mnist_nn.onnx,unsat,0.295,872.0,,eran,72.0 mnist_nn.onnx 0.008,1,1,True
30855,,MNIST,0.008,72.0,mnist_nn.onnx,unsat,0.1161720752716064,1205.0,72.0,bab,72.0 mnist_nn.onnx 0.008,1,1,True
30854,,,0.006,72.0,mnist_nn.onnx,unsat,0.293,872.0,,eran,72.0 mnist_nn.onnx 0.006,1,1,True
33235,,MNIST,0.002,78.0,mnist_5_100.onnx,unsat,0.1486043930053711,1337.0,78.0,bab,78.0 mnist_5_100.onnx 0.002,1,1,True
33237,,MNIST,0.004,78.0,mnist_5_100.onnx,unsat,0.1199727058410644,1336.0,78.0,bab,78.0 mnist_5_100.onnx 0.004,1,1,True
33242,,MNIST,0.005,78.0,mnist_5_100.onnx,unsat,0.129704475402832,1332.0,78.0,bab,78.0 mnist_5_100.onnx 0.005,1,1,True
35472,,,0.012,82.0,mnist_6_200.onnx,unsat/sat,1.3372464179992676,182.0,182.0,abcrown,82.0 mnist_6_200.onnx 0.012,1,1,True
35503,,,0.005,82.0,mnist_9_200.onnx,unsat/sat,1.924501657485962,382.0,382.0,abcrown,82.0 mnist_9_200.onnx 0.005,1,1,True
35501,,,0.004,82.0,mnist_9_200.onnx,unsat/sat,1.99951434135437,382.0,382.0,abcrown,82.0 mnist_9_200.onnx 0.004,1,1,True
35500,,MNIST,0.004,82.0,mnist_9_200.onnx,unsat,0.2441482543945312,1408.0,82.0,bab,82.0 mnist_9_200.onnx 0.004,1,1,True
35498,,MNIST,0.002,82.0,mnist_9_200.onnx,unsat,0.2692608833312988,1409.0,82.0,bab,82.0 mnist_9_200.onnx 0.002,1,1,True
35496,,,0.002,82.0,mnist_9_200.onnx,unsat/sat,1.994600296020508,382.0,382.0,abcrown,82.0 mnist_9_200.onnx 0.002,1,1,True
35494,,MNIST,0.012,82.0,mnist_9_100.onnx,unsat,0.1668908596038818,1301.0,82.0,bab,82.0 mnist_9_100.onnx 0.012,1,1,True
35493,,,0.012,82.0,mnist_9_100.onnx,unsat/sat,1.8195624351501465,282.0,282.0,abcrown,82.0 mnist_9_100.onnx 0.012,1,1,True
35492,,MNIST,0.01,82.0,mnist_9_100.onnx,unsat,0.1588611602783203,1355.0,82.0,bab,82.0 mnist_9_100.onnx 0.01,1,1,True
35490,,,0.01,82.0,mnist_9_100.onnx,unsat/sat,1.876786708831787,282.0,282.0,abcrown,82.0 mnist_9_100.onnx 0.01,1,1,True
35489,,MNIST,0.008,82.0,mnist_9_100.onnx,unsat,0.1754209995269775,1381.0,82.0,bab,82.0 mnist_9_100.onnx 0.008,1,1,True
35487,,,0.008,82.0,mnist_9_100.onnx,unsat/sat,1.8579344749450684,282.0,282.0,abcrown,82.0 mnist_9_100.onnx 0.008,1,1,True
35486,,MNIST,0.006,82.0,mnist_9_100.onnx,unsat,0.1580121517181396,1400.0,82.0,bab,82.0 mnist_9_100.onnx 0.006,1,1,True
35484,,,0.006,82.0,mnist_9_100.onnx,unsat/sat,1.8938417434692385,282.0,282.0,abcrown,82.0 mnist_9_100.onnx 0.006,1,1,True
35483,,,0.005,82.0,mnist_9_100.onnx,unsat/sat,1.8677237033844,282.0,282.0,abcrown,82.0 mnist_9_100.onnx 0.005,1,1,True
35482,,MNIST,0.005,82.0,mnist_9_100.onnx,unsat,0.1581192016601562,1403.0,82.0,bab,82.0 mnist_9_100.onnx 0.005,1,1,True
35480,,MNIST,0.004,82.0,mnist_9_100.onnx,unsat,0.158179759979248,1407.0,82.0,bab,82.0 mnist_9_100.onnx 0.004,1,1,True
35478,,,0.004,82.0,mnist_9_100.onnx,unsat/sat,1.849933624267578,282.0,282.0,abcrown,82.0 mnist_9_100.onnx 0.004,1,1,True
35476,,,0.002,82.0,mnist_9_100.onnx,unsat/sat,1.966315746307373,282.0,282.0,abcrown,82.0 mnist_9_100.onnx 0.002,1,1,True
35475,,MNIST,0.002,82.0,mnist_9_100.onnx,unsat,0.2719407081604004,1408.0,82.0,bab,82.0 mnist_9_100.onnx 0.002,1,1,True
35504,,MNIST,0.005,82.0,mnist_9_200.onnx,unsat,0.3964445590972901,1404.0,82.0,bab,82.0 mnist_9_200.onnx 0.005,1,1,True
35505,,,0.006,82.0,mnist_9_200.onnx,unsat/sat,1.93212890625,382.0,382.0,abcrown,82.0 mnist_9_200.onnx 0.006,1,1,True
35507,,MNIST,0.006,82.0,mnist_9_200.onnx,unsat,0.2400953769683838,1401.0,82.0,bab,82.0 mnist_9_200.onnx 0.006,1,1,True
35563,,MNIST,0.005,82.0,mnist_net.onnx,unsat,0.1702032089233398,1390.0,82.0,bab,82.0 mnist_net.onnx 0.005,1,1,True
35574,,MNIST,0.012,82.0,mnist_net.onnx,unsat,0.1681015491485595,1288.0,82.0,bab,82.0 mnist_net.onnx 0.012,1,1,True
35573,,MNIST,0.01,82.0,mnist_net.onnx,unsat,0.1889181137084961,1342.0,82.0,bab,82.0 mnist_net.onnx 0.01,1,1,True
35572,,,0.01,82.0,mnist_net.onnx,unsat,0.078,82.0,,eran,82.0 mnist_net.onnx 0.01,1,1,True
35569,,MNIST,0.008,82.0,mnist_net.onnx,unsat,0.166990041732788,1368.0,82.0,bab,82.0 mnist_net.onnx 0.008,1,1,True
35568,,,0.008,82.0,mnist_net.onnx,unsat,0.066,82.0,,eran,82.0 mnist_net.onnx 0.008,1,1,True
35566,,MNIST,0.006,82.0,mnist_net.onnx,unsat,0.2011620998382568,1387.0,82.0,bab,82.0 mnist_net.onnx 0.006,1,1,True
35565,,,0.006,82.0,mnist_net.onnx,unsat,0.067,82.0,,eran,82.0 mnist_net.onnx 0.006,1,1,True
35564,,,0.005,82.0,mnist_net.onnx,unsat,0.065,82.0,,eran,82.0 mnist_net.onnx 0.005,1,1,True
35560,,MNIST,0.004,82.0,mnist_net.onnx,unsat,0.174936294555664,1394.0,82.0,bab,82.0 mnist_net.onnx 0.004,1,1,True
35509,,,0.008,82.0,mnist_9_200.onnx,unsat/sat,1.951138973236084,382.0,382.0,abcrown,82.0 mnist_9_200.onnx 0.008,1,1,True
35559,,,0.004,82.0,mnist_net.onnx,unsat,0.065,82.0,,eran,82.0 mnist_net.onnx 0.004,1,1,True
35557,,,0.002,82.0,mnist_net.onnx,unsat,0.078,82.0,,eran,82.0 mnist_net.onnx 0.002,1,1,True
35556,,MNIST,0.002,82.0,mnist_net.onnx,unsat,0.1653528213500976,1395.0,82.0,bab,82.0 mnist_net.onnx 0.002,1,1,True
35516,,MNIST,0.012,82.0,mnist_9_200.onnx,unsat,0.2722234725952148,1302.0,82.0,bab,82.0 mnist_9_200.onnx 0.012,1,1,True
35515,,,0.012,82.0,mnist_9_200.onnx,unsat/sat,1.8476927280426023,382.0,382.0,abcrown,82.0 mnist_9_200.onnx 0.012,1,1,True
35513,,MNIST,0.01,82.0,mnist_9_200.onnx,unsat,0.3401541709899902,1356.0,82.0,bab,82.0 mnist_9_200.onnx 0.01,1,1,True
35511,,,0.01,82.0,mnist_9_200.onnx,unsat/sat,2.111412525177002,382.0,382.0,abcrown,82.0 mnist_9_200.onnx 0.01,1,1,True
35510,,MNIST,0.008,82.0,mnist_9_200.onnx,unsat,0.2487058639526367,1382.0,82.0,bab,82.0 mnist_9_200.onnx 0.008,1,1,True
35474,,MNIST,0.012,82.0,mnist_6_200.onnx,unsat,0.1816513538360596,1300.0,82.0,bab,82.0 mnist_6_200.onnx 0.012,1,1,True
35471,,,0.01,82.0,mnist_6_200.onnx,unsat/sat,1.2996764183044434,182.0,182.0,abcrown,82.0 mnist_6_200.onnx 0.01,1,1,True
33243,,MNIST,0.006,78.0,mnist_5_100.onnx,unsat,0.1326053142547607,1329.0,78.0,bab,78.0 mnist_5_100.onnx 0.006,1,1,True
35470,,MNIST,0.01,82.0,mnist_6_200.onnx,unsat,0.1747589111328125,1354.0,82.0,bab,82.0 mnist_6_200.onnx 0.01,1,1,True
35435,,MNIST,0.002,82.0,mnist_6_100.onnx,unsat,0.1536979675292968,1406.0,82.0,bab,82.0 mnist_6_100.onnx 0.002,1,1,True
35434,,,0.002,82.0,mnist_6_100.onnx,unsat/sat,1.2972404956817627,82.0,82.0,abcrown,82.0 mnist_6_100.onnx 0.002,1,1,True
35432,,MNIST,0.012,82.0,mnist_5_100.onnx,unsat,0.163966417312622,1298.0,82.0,bab,82.0 mnist_5_100.onnx 0.012,1,1,True
35428,,MNIST,0.01,82.0,mnist_5_100.onnx,unsat,0.1641027927398681,1352.0,82.0,bab,82.0 mnist_5_100.onnx 0.01,1,1,True
35426,,MNIST,0.008,82.0,mnist_5_100.onnx,unsat,0.120429515838623,1378.0,82.0,bab,82.0 mnist_5_100.onnx 0.008,1,1,True
35423,,MNIST,0.006,82.0,mnist_5_100.onnx,unsat,0.1476378440856933,1397.0,82.0,bab,82.0 mnist_5_100.onnx 0.006,1,1,True
35420,,MNIST,0.005,82.0,mnist_5_100.onnx,unsat,0.1298727989196777,1400.0,82.0,bab,82.0 mnist_5_100.onnx 0.005,1,1,True
35417,,MNIST,0.004,82.0,mnist_5_100.onnx,unsat,0.1554346084594726,1404.0,82.0,bab,82.0 mnist_5_100.onnx 0.004,1,1,True
35413,,MNIST,0.002,82.0,mnist_5_100.onnx,unsat,0.1478621959686279,1405.0,82.0,bab,82.0 mnist_5_100.onnx 0.002,1,1,True
35410,,MNIST,0.012,82.0,mnist_4_1024.onnx,unsat,0.5271680355072021,1297.0,82.0,bab,82.0 mnist_4_1024.onnx 0.012,1,1,True
35407,,MNIST,0.01,82.0,mnist_4_1024.onnx,unsat,0.5181310176849365,1351.0,82.0,bab,82.0 mnist_4_1024.onnx 0.01,1,1,True
35403,,MNIST,0.008,82.0,mnist_4_1024.onnx,unsat,0.5221357345581055,1377.0,82.0,bab,82.0 mnist_4_1024.onnx 0.008,1,1,True
35402,,MNIST,0.006,82.0,mnist_4_1024.onnx,unsat,0.5335602760314941,1396.0,82.0,bab,82.0 mnist_4_1024.onnx 0.006,1,1,True
35397,,MNIST,0.005,82.0,mnist_4_1024.onnx,unsat,0.5253198146820068,1399.0,82.0,bab,82.0 mnist_4_1024.onnx 0.005,1,1,True
35394,,MNIST,0.004,82.0,mnist_4_1024.onnx,unsat,0.521697998046875,1403.0,82.0,bab,82.0 mnist_4_1024.onnx 0.004,1,1,True
35391,,MNIST,0.002,82.0,mnist_4_1024.onnx,unsat,0.5354061126708984,1404.0,82.0,bab,82.0 mnist_4_1024.onnx 0.002,1,1,True
35388,,MNIST,0.012,82.0,mnist_3_50.onnx,unsat,0.1004469394683838,1296.0,82.0,bab,82.0 mnist_3_50.onnx 0.012,1,1,True
35385,,MNIST,0.01,82.0,mnist_3_50.onnx,unsat,0.0872037410736084,1350.0,82.0,bab,82.0 mnist_3_50.onnx 0.01,1,1,True
35383,,MNIST,0.008,82.0,mnist_3_50.onnx,unsat,0.1004283428192138,1376.0,82.0,bab,82.0 mnist_3_50.onnx 0.008,1,1,True
35437,,,0.004,82.0,mnist_6_100.onnx,unsat/sat,1.3183448314666748,82.0,82.0,abcrown,82.0 mnist_6_100.onnx 0.004,1,1,True
35438,,MNIST,0.004,82.0,mnist_6_100.onnx,unsat,0.1257390975952148,1405.0,82.0,bab,82.0 mnist_6_100.onnx 0.004,1,1,True
35439,,MNIST,0.005,82.0,mnist_6_100.onnx,unsat,0.1308774948120117,1401.0,82.0,bab,82.0 mnist_6_100.onnx 0.005,1,1,True
35455,,MNIST,0.002,82.0,mnist_6_200.onnx,unsat,0.2245135307312012,1407.0,82.0,bab,82.0 mnist_6_200.onnx 0.002,1,1,True
35468,,MNIST,0.008,82.0,mnist_6_200.onnx,unsat,0.174391508102417,1380.0,82.0,bab,82.0 mnist_6_200.onnx 0.008,1,1,True
35467,,,0.008,82.0,mnist_6_200.onnx,unsat/sat,1.293447494506836,182.0,182.0,abcrown,82.0 mnist_6_200.onnx 0.008,1,1,True
35465,,MNIST,0.006,82.0,mnist_6_200.onnx,unsat,0.2020261287689209,1399.0,82.0,bab,82.0 mnist_6_200.onnx 0.006,1,1,True
35463,,,0.006,82.0,mnist_6_200.onnx,unsat/sat,1.546581745147705,182.0,182.0,abcrown,82.0 mnist_6_200.onnx 0.006,1,1,True
35461,,,0.005,82.0,mnist_6_200.onnx,unsat/sat,1.353912115097046,182.0,182.0,abcrown,82.0 mnist_6_200.onnx 0.005,1,1,True
35460,,MNIST,0.005,82.0,mnist_6_200.onnx,unsat,0.1791067123413086,1402.0,82.0,bab,82.0 mnist_6_200.onnx 0.005,1,1,True
35459,,MNIST,0.004,82.0,mnist_6_200.onnx,unsat,0.1823208332061768,1406.0,82.0,bab,82.0 mnist_6_200.onnx 0.004,1,1,True
35457,,,0.004,82.0,mnist_6_200.onnx,unsat/sat,1.3949460983276367,182.0,182.0,abcrown,82.0 mnist_6_200.onnx 0.004,1,1,True
35454,,,0.002,82.0,mnist_6_200.onnx,unsat/sat,1.378345251083374,182.0,182.0,abcrown,82.0 mnist_6_200.onnx 0.002,1,1,True
35440,,,0.005,82.0,mnist_6_100.onnx,unsat/sat,1.334615707397461,82.0,82.0,abcrown,82.0 mnist_6_100.onnx 0.005,1,1,True
35453,,,0.012,82.0,mnist_6_100.onnx,unsat/sat,1.2991065979003906,82.0,82.0,abcrown,82.0 mnist_6_100.onnx 0.012,1,1,True
35451,,MNIST,0.012,82.0,mnist_6_100.onnx,unsat,0.1265227794647216,1299.0,82.0,bab,82.0 mnist_6_100.onnx 0.012,1,1,True
35450,,,0.01,82.0,mnist_6_100.onnx,unsat/sat,1.343421459197998,82.0,82.0,abcrown,82.0 mnist_6_100.onnx 0.01,1,1,True
