,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0,Verifier,instance,solved_bool,solved,score
10508,,mnist,0.002,N22,MNIST_P32_N22,unsat,91.5579,1708.0,verinet,MNIST_P32_N22 N22 0.002,True,1,1
10499,,mnist,0.002,N21,MNIST_P3_N21,unsat,95.4122,1699.0,verinet,MNIST_P3_N21 N21 0.002,True,1,1
10485,,mnist,0.002,N33,MNIST_P67_N33,unsat,82.8196,1685.0,verinet,MNIST_P67_N33 N33 0.002,True,1,1
10468,,mnist,0.002,N21,MNIST_P81_N21,unsat,94.4231,1668.0,verinet,MNIST_P81_N21 N21 0.002,True,1,1
10450,,mnist,0.002,N12,MNIST_P64_N12,unsat,98.1478,1650.0,verinet,MNIST_P64_N12 N12 0.002,True,1,1
10449,,mnist,0.002,N4,MNIST_P64_N4,unsat,93.358,1649.0,verinet,MNIST_P64_N4 N4 0.002,True,1,1
10446,,mnist,0.002,N12,MNIST_P26_N12,unsat,98.4307,1646.0,verinet,MNIST_P26_N12 N12 0.002,True,1,1
10439,,mnist,0.002,N22,MNIST_P59_N22,unsat,90.4128,1639.0,verinet,MNIST_P59_N22 N22 0.002,True,1,1
10430,,mnist,0.002,N4,MNIST_P74_N4,unsat,82.3099,1630.0,verinet,MNIST_P74_N4 N4 0.002,True,1,1
10425,,mnist,0.002,N12,MNIST_P57_N12,unsat,93.6527,1625.0,verinet,MNIST_P57_N12 N12 0.002,True,1,1
10417,,mnist,0.002,N33,MNIST_P5_N33,unsat,98.6179,1617.0,verinet,MNIST_P5_N33 N33 0.002,True,1,1
10407,,mnist,0.002,N22,MNIST_P61_N22,unsat,98.762,1607.0,verinet,MNIST_P61_N22 N22 0.002,True,1,1
10405,,mnist,0.002,N22,MNIST_P5_N22,unsat,99.8593,1605.0,verinet,MNIST_P5_N22 N22 0.002,True,1,1
10397,,mnist,0.002,N22,MNIST_P36_N22,unsat,98.7649,1597.0,verinet,MNIST_P36_N22 N22 0.002,True,1,1
10396,,mnist,0.002,N4,MNIST_P93_N4,unsat,93.1198,1596.0,verinet,MNIST_P93_N4 N4 0.002,True,1,1
10393,,mnist,0.002,N21,MNIST_P11_N21,unsat,91.1946,1593.0,verinet,MNIST_P11_N21 N21 0.002,True,1,1
10379,,mnist,0.002,N12,MNIST_P80_N12,sat,64.6081,1579.0,verinet,MNIST_P80_N12 N12 0.002,True,1,1
10363,,mnist,0.002,N22,MNIST_P37_N22,unsat,94.4644,1563.0,verinet,MNIST_P37_N22 N22 0.002,True,1,1
10357,,mnist,0.002,N4,MNIST_P30_N4,unsat,84.0092,1557.0,verinet,MNIST_P30_N4 N4 0.002,True,1,1
10356,,mnist,0.002,N22,MNIST_P23_N22,unsat,91.3198,1556.0,verinet,MNIST_P23_N22 N22 0.002,True,1,1
10354,,mnist,0.002,N12,MNIST_P49_N12,unsat,92.0979,1554.0,verinet,MNIST_P49_N12 N12 0.002,True,1,1
10351,,mnist,0.002,N19,MNIST_P75_N19,unsat,89.8016,1551.0,verinet,MNIST_P75_N19 N19 0.002,True,1,1
10347,,mnist,0.002,N19,MNIST_P16_N19,unsat,92.4534,1547.0,verinet,MNIST_P16_N19 N19 0.002,True,1,1
10522,,mnist,0.002,N22,MNIST_P84_N22,unsat,100.4096,1722.0,verinet,MNIST_P84_N22 N22 0.002,True,1,1
10535,,mnist,0.002,N21,MNIST_P89_N21,unsat,87.6997,1735.0,verinet,MNIST_P89_N21 N21 0.002,True,1,1
10341,,mnist,0.002,N21,MNIST_P49_N21,unsat,89.3418,1541.0,verinet,MNIST_P49_N21 N21 0.002,True,1,1
10536,,mnist,0.002,N33,MNIST_P90_N33,unsat,95.4312,1736.0,verinet,MNIST_P90_N33 N33 0.002,True,1,1
10740,,mnist,0.002,N19,MNIST_P88_N19,unsat,97.5151,1940.0,verinet,MNIST_P88_N19 N19 0.002,True,1,1
10738,,mnist,0.002,N22,MNIST_P33_N22,unsat,102.0367,1938.0,verinet,MNIST_P33_N22 N22 0.002,True,1,1
10715,,mnist,0.002,N4,MNIST_P73_N4,unsat,93.8897,1915.0,verinet,MNIST_P73_N4 N4 0.002,True,1,1
10709,,mnist,0.002,N22,MNIST_P34_N22,unsat,99.0861,1909.0,verinet,MNIST_P34_N22 N22 0.002,True,1,1
10701,,mnist,0.002,N22,MNIST_P49_N22,unsat,80.57,1901.0,verinet,MNIST_P49_N22 N22 0.002,True,1,1
10696,,mnist,0.002,N19,MNIST_P28_N19,unsat,91.6821,1896.0,verinet,MNIST_P28_N19 N19 0.002,True,1,1
10688,,mnist,0.002,N19,MNIST_P93_N19,unsat,103.065,1888.0,verinet,MNIST_P93_N19 N19 0.002,True,1,1
10685,,mnist,0.002,N22,MNIST_P62_N22,unsat,107.3806,1885.0,verinet,MNIST_P62_N22 N22 0.002,True,1,1
10682,,mnist,0.002,N21,MNIST_P61_N21,unsat,97.9915,1882.0,verinet,MNIST_P61_N21 N21 0.002,True,1,1
10668,,mnist,0.002,N33,MNIST_P40_N33,unsat,104.0617,1868.0,verinet,MNIST_P40_N33 N33 0.002,True,1,1
10667,,mnist,0.002,N22,MNIST_P27_N22,unsat,103.7679,1867.0,verinet,MNIST_P27_N22 N22 0.002,True,1,1
10663,,mnist,0.002,N33,MNIST_P33_N33,sat,12.5936,1863.0,verinet,MNIST_P33_N33 N33 0.002,True,1,1
10658,,mnist,0.002,N21,MNIST_P25_N21,unsat,97.4448,1858.0,verinet,MNIST_P25_N21 N21 0.002,True,1,1
10652,,mnist,0.002,N19,MNIST_P60_N19,unsat,83.0586,1852.0,verinet,MNIST_P60_N19 N19 0.002,True,1,1
10614,,mnist,0.002,N19,MNIST_P11_N19,unsat,93.8992,1814.0,verinet,MNIST_P11_N19 N19 0.002,True,1,1
10613,,mnist,0.002,N12,MNIST_P56_N12,unsat,97.5669,1813.0,verinet,MNIST_P56_N12 N12 0.002,True,1,1
10612,,mnist,0.002,N22,MNIST_P78_N22,unsat,98.3132,1812.0,verinet,MNIST_P78_N22 N22 0.002,True,1,1
10608,,mnist,0.002,N19,MNIST_P45_N19,unsat,90.1907,1808.0,verinet,MNIST_P45_N19 N19 0.002,True,1,1
10587,,mnist,0.002,N19,MNIST_P18_N19,unsat,93.7129,1787.0,verinet,MNIST_P18_N19 N19 0.002,True,1,1
10570,,mnist,0.002,N22,MNIST_P46_N22,unsat,95.1464,1770.0,verinet,MNIST_P46_N22 N22 0.002,True,1,1
10562,,mnist,0.002,N21,MNIST_P69_N21,unsat,90.9162,1762.0,verinet,MNIST_P69_N21 N21 0.002,True,1,1
10558,,mnist,0.002,N4,MNIST_P49_N4,unsat,86.0515,1758.0,verinet,MNIST_P49_N4 N4 0.002,True,1,1
10555,,mnist,0.002,N12,MNIST_P28_N12,unsat,93.1858,1755.0,verinet,MNIST_P28_N12 N12 0.002,True,1,1
10343,,mnist,0.002,N4,MNIST_P86_N4,unsat,88.9203,1543.0,verinet,MNIST_P86_N4 N4 0.002,True,1,1
10340,,mnist,0.002,N12,MNIST_P96_N12,unsat,100.3018,1540.0,verinet,MNIST_P96_N12 N12 0.002,True,1,1
10021,,mnist,0.002,N4,MNIST_P91_N4,unsat,98.1314,1221.0,verinet,MNIST_P91_N4 N4 0.002,True,1,1
10164,,mnist,0.002,N22,MNIST_P26_N22,unsat,87.6675,1364.0,verinet,MNIST_P26_N22 N22 0.002,True,1,1
10150,,mnist,0.002,N19,MNIST_P81_N19,unsat,97.2192,1350.0,verinet,MNIST_P81_N19 N19 0.002,True,1,1
10145,,mnist,0.002,N4,MNIST_P28_N4,unsat,97.2631,1345.0,verinet,MNIST_P28_N4 N4 0.002,True,1,1
10139,,mnist,0.002,N19,MNIST_P40_N19,unsat,85.0272,1339.0,verinet,MNIST_P40_N19 N19 0.002,True,1,1
10138,,mnist,0.002,N4,MNIST_P45_N4,unsat,85.9891,1338.0,verinet,MNIST_P45_N4 N4 0.002,True,1,1
10135,,mnist,0.002,N33,MNIST_P46_N33,sat,12.5413,1335.0,verinet,MNIST_P46_N33 N33 0.002,True,1,1
10129,,mnist,0.002,N12,MNIST_P6_N12,unsat,97.0993,1329.0,verinet,MNIST_P6_N12 N12 0.002,True,1,1
10128,,mnist,0.002,N21,MNIST_P50_N21,unsat,86.5077,1328.0,verinet,MNIST_P50_N21 N21 0.002,True,1,1
10124,,mnist,0.002,N33,MNIST_P63_N33,sat,31.9648,1324.0,verinet,MNIST_P63_N33 N33 0.002,True,1,1
10119,,mnist,0.002,N22,MNIST_P25_N22,unsat,91.628,1319.0,verinet,MNIST_P25_N22 N22 0.002,True,1,1
10107,,mnist,0.002,N22,MNIST_P19_N22,unsat,103.8488,1307.0,verinet,MNIST_P19_N22 N22 0.002,True,1,1
10102,,mnist,0.002,N33,MNIST_P79_N33,unsat,101.9766,1302.0,verinet,MNIST_P79_N33 N33 0.002,True,1,1
10086,,mnist,0.002,N4,MNIST_P94_N4,unsat,78.226,1286.0,verinet,MNIST_P94_N4 N4 0.002,True,1,1
10083,,mnist,0.002,N33,MNIST_P89_N33,unsat,88.3581,1283.0,verinet,MNIST_P89_N33 N33 0.002,True,1,1
10062,,mnist,0.002,N33,MNIST_P26_N33,unsat,102.081,1262.0,verinet,MNIST_P26_N33 N33 0.002,True,1,1
10059,,mnist,0.002,N12,MNIST_P52_N12,unsat,106.1668,1259.0,verinet,MNIST_P52_N12 N12 0.002,True,1,1
10058,,mnist,0.002,N19,MNIST_P65_N19,unsat,99.3336,1258.0,verinet,MNIST_P65_N19 N19 0.002,True,1,1
10053,,mnist,0.002,N21,MNIST_P46_N21,unsat,100.9336,1253.0,verinet,MNIST_P46_N21 N21 0.002,True,1,1
10043,,mnist,0.002,N33,MNIST_P29_N33,unsat,95.4508,1243.0,verinet,MNIST_P29_N33 N33 0.002,True,1,1
10036,,mnist,0.002,N4,MNIST_P6_N4,unsat,92.318,1236.0,verinet,MNIST_P6_N4 N4 0.002,True,1,1
10034,,mnist,0.002,N33,MNIST_P50_N33,unsat,98.3946,1234.0,verinet,MNIST_P50_N33 N33 0.002,True,1,1
10033,,mnist,0.002,N19,MNIST_P57_N19,unsat,96.0271,1233.0,verinet,MNIST_P57_N19 N19 0.002,True,1,1
10028,,mnist,0.002,N33,MNIST_P37_N33,unsat,107.0903,1228.0,verinet,MNIST_P37_N33 N33 0.002,True,1,1
10027,,mnist,0.002,N22,MNIST_P30_N22,unsat,101.0048,1227.0,verinet,MNIST_P30_N22 N22 0.002,True,1,1
10160,,mnist,0.002,N19,MNIST_P97_N19,unsat,83.7859,1360.0,verinet,MNIST_P97_N19 N19 0.002,True,1,1
10167,,mnist,0.002,N33,MNIST_P66_N33,unsat,100.0494,1367.0,verinet,MNIST_P66_N33 N33 0.002,True,1,1
10328,,mnist,0.002,N12,MNIST_P33_N12,unsat,98.9721,1528.0,verinet,MNIST_P33_N12 N12 0.002,True,1,1
10173,,mnist,0.002,N22,MNIST_P64_N22,unsat,99.1003,1373.0,verinet,MNIST_P64_N22 N22 0.002,True,1,1
10317,,mnist,0.002,N12,MNIST_P9_N12,unsat,88.1304,1517.0,verinet,MNIST_P9_N12 N12 0.002,True,1,1
10316,,mnist,0.002,N22,MNIST_P87_N22,unsat,89.7698,1516.0,verinet,MNIST_P87_N22 N22 0.002,True,1,1
10306,,mnist,0.002,N4,MNIST_P40_N4,unsat,88.5013,1506.0,verinet,MNIST_P40_N4 N4 0.002,True,1,1
10304,,mnist,0.002,N33,MNIST_P87_N33,sat,65.9013,1504.0,verinet,MNIST_P87_N33 N33 0.002,True,1,1
10296,,mnist,0.002,N22,MNIST_P81_N22,unsat,94.0413,1496.0,verinet,MNIST_P81_N22 N22 0.002,True,1,1
10287,,mnist,0.002,N21,MNIST_P68_N21,unsat,80.0466,1487.0,verinet,MNIST_P68_N21 N21 0.002,True,1,1
10268,,mnist,0.002,N4,MNIST_P31_N4,unsat,89.7777,1468.0,verinet,MNIST_P31_N4 N4 0.002,True,1,1
10262,,mnist,0.002,N19,MNIST_P6_N19,unsat,83.3429,1462.0,verinet,MNIST_P6_N19 N19 0.002,True,1,1
10255,,mnist,0.002,N22,MNIST_P93_N22,unsat,100.5991,1455.0,verinet,MNIST_P93_N22 N22 0.002,True,1,1
10252,,mnist,0.002,N19,MNIST_P43_N19,unsat,96.25,1452.0,verinet,MNIST_P43_N19 N19 0.002,True,1,1
10248,,mnist,0.002,N21,MNIST_P2_N21,unsat,96.1205,1448.0,verinet,MNIST_P2_N21 N21 0.002,True,1,1
10244,,mnist,0.002,N22,MNIST_P17_N22,unsat,88.3691,1444.0,verinet,MNIST_P17_N22 N22 0.002,True,1,1
10240,,mnist,0.002,N19,MNIST_P83_N19,unsat,79.3974,1440.0,verinet,MNIST_P83_N19 N19 0.002,True,1,1
10235,,mnist,0.002,N19,MNIST_P63_N19,unsat,78.5097,1435.0,verinet,MNIST_P63_N19 N19 0.002,True,1,1
10229,,mnist,0.002,N22,MNIST_P0_N22,unsat,97.7174,1429.0,verinet,MNIST_P0_N22 N22 0.002,True,1,1
10227,,mnist,0.002,N33,MNIST_P48_N33,sat,44.6351,1427.0,verinet,MNIST_P48_N33 N33 0.002,True,1,1
10225,,mnist,0.002,N19,MNIST_P98_N19,unsat,94.3852,1425.0,verinet,MNIST_P98_N19 N19 0.002,True,1,1
10211,,mnist,0.002,N33,MNIST_P3_N33,unsat,104.4422,1411.0,verinet,MNIST_P3_N33 N33 0.002,True,1,1
10206,,mnist,0.002,N4,MNIST_P50_N4,unsat,90.7164,1406.0,verinet,MNIST_P50_N4 N4 0.002,True,1,1
10202,,mnist,0.002,N33,MNIST_P19_N33,sat,11.5559,1402.0,verinet,MNIST_P19_N33 N33 0.002,True,1,1
10187,,mnist,0.002,N4,MNIST_P43_N4,unsat,92.0321,1387.0,verinet,MNIST_P43_N4 N4 0.002,True,1,1
10185,,mnist,0.002,N12,MNIST_P73_N12,unsat,99.018,1385.0,verinet,MNIST_P73_N12 N12 0.002,True,1,1
10175,,mnist,0.002,N33,MNIST_P55_N33,unsat,97.0779,1375.0,verinet,MNIST_P55_N33 N33 0.002,True,1,1
9206,,mnist,0.002,N12,MNIST_P90_N12,unsat,85.3467,406.0,verinet,MNIST_P90_N12 N12 0.002,True,1,1
9185,,mnist,0.002,N12,MNIST_P20_N12,unsat,89.3796,385.0,verinet,MNIST_P20_N12 N12 0.002,True,1,1
18587,,mnist,0.02,N33,MNIST_P12_N33,unsat,60.3774,987.0,verinet,MNIST_P12_N33 N33 0.02,True,1,1
20960,,mnist,0.03,N22,MNIST_P16_N22,unsat,62.4867,3360.0,verinet,MNIST_P16_N22 N22 0.03,True,1,1
21086,,mnist,0.03,N19,MNIST_P30_N19,unsat,47.535,3486.0,verinet,MNIST_P30_N19 N19 0.03,True,1,1
21079,,mnist,0.03,N19,MNIST_P88_N19,unsat,48.978,3479.0,verinet,MNIST_P88_N19 N19 0.03,True,1,1
21072,,mnist,0.03,N33,MNIST_P27_N33,unsat,58.2901,3472.0,verinet,MNIST_P27_N33 N33 0.03,True,1,1
21070,,mnist,0.03,N22,MNIST_P3_N22,unsat,59.7107,3470.0,verinet,MNIST_P3_N22 N22 0.03,True,1,1
21067,,mnist,0.03,N22,MNIST_P12_N22,unsat,58.8746,3467.0,verinet,MNIST_P12_N22 N22 0.03,True,1,1
21048,,mnist,0.03,N22,MNIST_P46_N22,sat,6.6445,3448.0,verinet,MNIST_P46_N22 N22 0.03,True,1,1
21028,,mnist,0.03,N19,MNIST_P71_N19,unsat,52.9851,3428.0,verinet,MNIST_P71_N19 N19 0.03,True,1,1
21020,,mnist,0.03,N33,MNIST_P51_N33,unsat,61.9278,3420.0,verinet,MNIST_P51_N33 N33 0.03,True,1,1
21000,,mnist,0.03,N12,MNIST_P8_N12,sat,13.4302,3400.0,verinet,MNIST_P8_N12 N12 0.03,True,1,1
20989,,mnist,0.03,N22,MNIST_P66_N22,unsat,59.6503,3389.0,verinet,MNIST_P66_N22 N22 0.03,True,1,1
20985,,mnist,0.03,N12,MNIST_P98_N12,sat,7.3045,3385.0,verinet,MNIST_P98_N12 N12 0.03,True,1,1
20949,,mnist,0.03,N22,MNIST_P51_N22,unsat,60.1266,3349.0,verinet,MNIST_P51_N22 N22 0.03,True,1,1
9168,,mnist,0.002,N21,MNIST_P18_N21,unsat,102.2206,368.0,verinet,MNIST_P18_N21 N21 0.002,True,1,1
20944,,mnist,0.03,N33,MNIST_P68_N33,unsat,63.0818,3344.0,verinet,MNIST_P68_N33 N33 0.03,True,1,1
20932,,mnist,0.03,N22,MNIST_P86_N22,unsat,61.4282,3332.0,verinet,MNIST_P86_N22 N22 0.03,True,1,1
20927,,mnist,0.03,N22,MNIST_P69_N22,sat,7.382,3327.0,verinet,MNIST_P69_N22 N22 0.03,True,1,1
20888,,mnist,0.03,N33,MNIST_P53_N33,unsat,58.8582,3288.0,verinet,MNIST_P53_N33 N33 0.03,True,1,1
20867,,mnist,0.03,N33,MNIST_P59_N33,unsat,59.1406,3267.0,verinet,MNIST_P59_N33 N33 0.03,True,1,1
20865,,mnist,0.03,N19,MNIST_P83_N19,unsat,47.5994,3265.0,verinet,MNIST_P83_N19 N19 0.03,True,1,1
20850,,mnist,0.03,N33,MNIST_P64_N33,unsat,56.4877,3250.0,verinet,MNIST_P64_N33 N33 0.03,True,1,1
20838,,mnist,0.03,N19,MNIST_P50_N19,unsat,51.7665,3238.0,verinet,MNIST_P50_N19 N19 0.03,True,1,1
20813,,mnist,0.03,N12,MNIST_P78_N12,sat,7.6383,3213.0,verinet,MNIST_P78_N12 N12 0.03,True,1,1
20812,,mnist,0.03,N22,MNIST_P7_N22,unsat,62.5881,3212.0,verinet,MNIST_P7_N22 N22 0.03,True,1,1
20811,,mnist,0.03,N19,MNIST_P0_N19,unsat,53.3968,3211.0,verinet,MNIST_P0_N19 N19 0.03,True,1,1
21093,,mnist,0.03,N33,MNIST_P47_N33,unsat,58.1016,3493.0,verinet,MNIST_P47_N33 N33 0.03,True,1,1
21132,,mnist,0.03,N22,MNIST_P71_N22,unsat,61.0351,3532.0,verinet,MNIST_P71_N22 N22 0.03,True,1,1
21140,,mnist,0.03,N19,MNIST_P44_N19,unsat,51.6124,3540.0,verinet,MNIST_P44_N19 N19 0.03,True,1,1
21145,,mnist,0.03,N22,MNIST_P74_N22,unsat,63.2622,3545.0,verinet,MNIST_P74_N22 N22 0.03,True,1,1
21370,,mnist,0.03,N33,MNIST_P72_N33,unsat,59.2204,3770.0,verinet,MNIST_P72_N33 N33 0.03,True,1,1
21347,,mnist,0.03,N22,MNIST_P8_N22,unsat,61.03,3747.0,verinet,MNIST_P8_N22 N22 0.03,True,1,1
21323,,mnist,0.03,N19,MNIST_P61_N19,unsat,54.2958,3723.0,verinet,MNIST_P61_N19 N19 0.03,True,1,1
21310,,mnist,0.03,N19,MNIST_P56_N19,unsat,51.4604,3710.0,verinet,MNIST_P56_N19 N19 0.03,True,1,1
21304,,mnist,0.03,N33,MNIST_P12_N33,unsat,60.9505,3704.0,verinet,MNIST_P12_N33 N33 0.03,True,1,1
21293,,mnist,0.03,N22,MNIST_P92_N22,sat,13.6511,3693.0,verinet,MNIST_P92_N22 N22 0.03,True,1,1
21277,,mnist,0.03,N33,MNIST_P96_N33,sat,7.5527,3677.0,verinet,MNIST_P96_N33 N33 0.03,True,1,1
21270,,mnist,0.03,N22,MNIST_P68_N22,unsat,61.9745,3670.0,verinet,MNIST_P68_N22 N22 0.03,True,1,1
21255,,mnist,0.03,N4,MNIST_P33_N4,sat,5.991,3655.0,verinet,MNIST_P33_N4 N4 0.03,True,1,1
21248,,mnist,0.03,N12,MNIST_P82_N12,unsat,63.1432,3648.0,verinet,MNIST_P82_N12 N12 0.03,True,1,1
21243,,mnist,0.03,N33,MNIST_P9_N33,unsat,59.8618,3643.0,verinet,MNIST_P9_N33 N33 0.03,True,1,1
21240,,mnist,0.03,N19,MNIST_P78_N19,unsat,53.5386,3640.0,verinet,MNIST_P78_N19 N19 0.03,True,1,1
21219,,mnist,0.03,N22,MNIST_P60_N22,unsat,60.7119,3619.0,verinet,MNIST_P60_N22 N22 0.03,True,1,1
21216,,mnist,0.03,N19,MNIST_P79_N19,unsat,54.9253,3616.0,verinet,MNIST_P79_N19 N19 0.03,True,1,1
21211,,mnist,0.03,N33,MNIST_P85_N33,unsat,62.8244,3611.0,verinet,MNIST_P85_N33 N33 0.03,True,1,1
21205,,mnist,0.03,N19,MNIST_P81_N19,unsat,54.6181,3605.0,verinet,MNIST_P81_N19 N19 0.03,True,1,1
21201,,mnist,0.03,N33,MNIST_P24_N33,sat,46.9453,3601.0,verinet,MNIST_P24_N33 N33 0.03,True,1,1
21199,,mnist,0.03,N33,MNIST_P21_N33,unsat,61.3507,3599.0,verinet,MNIST_P21_N33 N33 0.03,True,1,1
21198,,mnist,0.03,N12,MNIST_P71_N12,unsat,59.3739,3598.0,verinet,MNIST_P71_N12 N12 0.03,True,1,1
21188,,mnist,0.03,N22,MNIST_P33_N22,unsat,60.5782,3588.0,verinet,MNIST_P33_N22 N22 0.03,True,1,1
21186,,mnist,0.03,N22,MNIST_P83_N22,unsat,60.754,3586.0,verinet,MNIST_P83_N22 N22 0.03,True,1,1
21163,,mnist,0.03,N22,MNIST_P88_N22,unsat,58.354,3563.0,verinet,MNIST_P88_N22 N22 0.03,True,1,1
21161,,mnist,0.03,N19,MNIST_P43_N19,unsat,50.9429,3561.0,verinet,MNIST_P43_N19 N19 0.03,True,1,1
20784,,mnist,0.03,N19,MNIST_P37_N19,unsat,50.9478,3184.0,verinet,MNIST_P37_N19 N19 0.03,True,1,1
20781,,mnist,0.03,N22,MNIST_P2_N22,unsat,60.0251,3181.0,verinet,MNIST_P2_N22 N22 0.03,True,1,1
20753,,mnist,0.03,N22,MNIST_P90_N22,unsat,60.1914,3153.0,verinet,MNIST_P90_N22 N22 0.03,True,1,1
20339,,mnist,0.03,N19,MNIST_P63_N19,unsat,52.6105,2739.0,verinet,MNIST_P63_N19 N19 0.03,True,1,1
20315,,mnist,0.03,N33,MNIST_P42_N33,sat,42.3454,2715.0,verinet,MNIST_P42_N33 N33 0.03,True,1,1
20303,,mnist,0.03,N33,MNIST_P56_N33,unsat,61.1416,2703.0,verinet,MNIST_P56_N33 N33 0.03,True,1,1
20272,,mnist,0.03,N22,MNIST_P28_N22,unsat,57.7611,2672.0,verinet,MNIST_P28_N22 N22 0.03,True,1,1
20226,,mnist,0.03,N19,MNIST_P12_N19,unsat,51.967,2626.0,verinet,MNIST_P12_N19 N19 0.03,True,1,1
20216,,mnist,0.03,N22,MNIST_P9_N22,unsat,58.1788,2616.0,verinet,MNIST_P9_N22 N22 0.03,True,1,1
20209,,mnist,0.03,N19,MNIST_P67_N19,unsat,51.724,2609.0,verinet,MNIST_P67_N19 N19 0.03,True,1,1
20203,,mnist,0.03,N22,MNIST_P70_N22,unsat,58.9879,2603.0,verinet,MNIST_P70_N22 N22 0.03,True,1,1
20196,,mnist,0.03,N22,MNIST_P72_N22,unsat,61.1499,2596.0,verinet,MNIST_P72_N22 N22 0.03,True,1,1
20193,,mnist,0.03,N33,MNIST_P18_N33,sat,7.423,2593.0,verinet,MNIST_P18_N33 N33 0.03,True,1,1
20138,,mnist,0.03,N22,MNIST_P41_N22,unsat,60.3976,2538.0,verinet,MNIST_P41_N22 N22 0.03,True,1,1
20120,,mnist,0.03,N19,MNIST_P3_N19,unsat,51.3795,2520.0,verinet,MNIST_P3_N19 N19 0.03,True,1,1
20110,,mnist,0.03,N19,MNIST_P91_N19,unsat,53.3234,2510.0,verinet,MNIST_P91_N19 N19 0.03,True,1,1
20106,,mnist,0.03,N19,MNIST_P35_N19,unsat,51.7901,2506.0,verinet,MNIST_P35_N19 N19 0.03,True,1,1
20082,,mnist,0.03,N22,MNIST_P40_N22,unsat,62.826,2482.0,verinet,MNIST_P40_N22 N22 0.03,True,1,1
20081,,mnist,0.03,N33,MNIST_P33_N33,sat,6.928,2481.0,verinet,MNIST_P33_N33 N33 0.03,True,1,1
20077,,mnist,0.03,N33,MNIST_P75_N33,unsat,63.7146,2477.0,verinet,MNIST_P75_N33 N33 0.03,True,1,1
20072,,mnist,0.03,N33,MNIST_P5_N33,unsat,58.5853,2472.0,verinet,MNIST_P5_N33 N33 0.03,True,1,1
20061,,mnist,0.03,N22,MNIST_P89_N22,unsat,59.7083,2461.0,verinet,MNIST_P89_N22 N22 0.03,True,1,1
19992,,mnist,0.03,N19,MNIST_P41_N19,unsat,52.396,2392.0,verinet,MNIST_P41_N19 N19 0.03,True,1,1
19990,,mnist,0.03,N33,MNIST_P4_N33,sat,54.9535,2390.0,verinet,MNIST_P4_N33 N33 0.03,True,1,1
19972,,mnist,0.03,N33,MNIST_P40_N33,unsat,60.2044,2372.0,verinet,MNIST_P40_N33 N33 0.03,True,1,1
19944,,mnist,0.03,N19,MNIST_P48_N19,unsat,49.6394,2344.0,verinet,MNIST_P48_N19 N19 0.03,True,1,1
19932,,mnist,0.03,N22,MNIST_P93_N22,unsat,60.0593,2332.0,verinet,MNIST_P93_N22 N22 0.03,True,1,1
20319,,mnist,0.03,N22,MNIST_P96_N22,sat,26.8228,2719.0,verinet,MNIST_P96_N22 N22 0.03,True,1,1
20341,,mnist,0.03,N22,MNIST_P5_N22,unsat,60.145,2741.0,verinet,MNIST_P5_N22 N22 0.03,True,1,1
20752,,mnist,0.03,N22,MNIST_P95_N22,unsat,60.019,3152.0,verinet,MNIST_P95_N22 N22 0.03,True,1,1
20345,,mnist,0.03,N22,MNIST_P30_N22,unsat,62.5863,2745.0,verinet,MNIST_P30_N22 N22 0.03,True,1,1
20745,,mnist,0.03,N12,MNIST_P1_N12,unsat,61.4129,3145.0,verinet,MNIST_P1_N12 N12 0.03,True,1,1
20732,,mnist,0.03,N19,MNIST_P94_N19,unsat,51.9815,3132.0,verinet,MNIST_P94_N19 N19 0.03,True,1,1
20714,,mnist,0.03,N12,MNIST_P92_N12,sat,6.6565,3114.0,verinet,MNIST_P92_N12 N12 0.03,True,1,1
20690,,mnist,0.03,N19,MNIST_P98_N19,unsat,54.6603,3090.0,verinet,MNIST_P98_N19 N19 0.03,True,1,1
20682,,mnist,0.03,N22,MNIST_P27_N22,unsat,61.8335,3082.0,verinet,MNIST_P27_N22 N22 0.03,True,1,1
20661,,mnist,0.03,N19,MNIST_P38_N19,unsat,51.4238,3061.0,verinet,MNIST_P38_N19 N19 0.03,True,1,1
20638,,mnist,0.03,N22,MNIST_P77_N22,unsat,61.8148,3038.0,verinet,MNIST_P77_N22 N22 0.03,True,1,1
20635,,mnist,0.03,N33,MNIST_P8_N33,unsat,59.3094,3035.0,verinet,MNIST_P8_N33 N33 0.03,True,1,1
20595,,mnist,0.03,N22,MNIST_P17_N22,unsat,60.703,2995.0,verinet,MNIST_P17_N22 N22 0.03,True,1,1
20555,,mnist,0.03,N22,MNIST_P58_N22,unsat,63.4748,2955.0,verinet,MNIST_P58_N22 N22 0.03,True,1,1
20532,,mnist,0.03,N19,MNIST_P95_N19,unsat,52.1505,2932.0,verinet,MNIST_P95_N19 N19 0.03,True,1,1
20511,,mnist,0.03,N19,MNIST_P21_N19,unsat,53.2409,2911.0,verinet,MNIST_P21_N19 N19 0.03,True,1,1
20509,,mnist,0.03,N12,MNIST_P58_N12,unsat,61.6404,2909.0,verinet,MNIST_P58_N12 N12 0.03,True,1,1
20481,,mnist,0.03,N33,MNIST_P71_N33,unsat,60.9762,2881.0,verinet,MNIST_P71_N33 N33 0.03,True,1,1
20480,,mnist,0.03,N33,MNIST_P46_N33,sat,53.637,2880.0,verinet,MNIST_P46_N33 N33 0.03,True,1,1
