,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0,Verifier,instance,solved_bool,solved,score
798,,mnist,0.002,N26,MNIST_P41_N26,unsat,10.5094,798.0,marabou,MNIST_P41_N26 N26 0.002,True,1,1
10965,,mnist,0.005,N17,MNIST_P25_N17,unsat,54.1487,2165.0,marabou,MNIST_P25_N17 N17 0.005,True,1,1
9406,,mnist,0.008,N17,MNIST_P15_N17,unsat,55.9634,606.0,marabou,MNIST_P15_N17 N17 0.008,True,1,1
10953,,mnist,0.005,N17,MNIST_P82_N17,unsat,54.2878,2153.0,marabou,MNIST_P82_N17 N17 0.005,True,1,1
9454,,mnist,0.008,N17,MNIST_P80_N17,unsat,53.9976,654.0,marabou,MNIST_P80_N17 N17 0.008,True,1,1
7443,,mnist,0.004,N26,MNIST_P41_N26,unsat,10.2619,3043.0,marabou,MNIST_P41_N26 N26 0.004,True,1,1
769,,mnist,0.002,N26,MNIST_P66_N26,unsat,10.716,769.0,marabou,MNIST_P66_N26 N26 0.002,True,1,1
2897,,mnist,0.002,N26,MNIST_P86_N26,unsat,10.5139,2897.0,marabou,MNIST_P86_N26 N26 0.002,True,1,1
9488,,mnist,0.008,N17,MNIST_P38_N17,unsat,56.0774,688.0,marabou,MNIST_P38_N17 N17 0.008,True,1,1
7468,,mnist,0.004,N17,MNIST_P57_N17,unsat,55.1202,3068.0,marabou,MNIST_P57_N17 N17 0.004,True,1,1
9505,,mnist,0.008,N17,MNIST_P67_N17,unsat,56.816,705.0,marabou,MNIST_P67_N17 N17 0.008,True,1,1
821,,mnist,0.002,N17,MNIST_P5_N17,unsat,55.0637,821.0,marabou,MNIST_P5_N17 N17 0.002,True,1,1
788,,mnist,0.002,N17,MNIST_P78_N17,unsat,53.4778,788.0,marabou,MNIST_P78_N17 N17 0.002,True,1,1
7504,,mnist,0.004,N17,MNIST_P99_N17,unsat,54.1835,3104.0,marabou,MNIST_P99_N17 N17 0.004,True,1,1
11946,,mnist,0.005,N17,MNIST_P11_N17,unsat,54.0971,3146.0,marabou,MNIST_P11_N17 N17 0.005,True,1,1
2870,,mnist,0.002,N26,MNIST_P59_N26,unsat,10.4333,2870.0,marabou,MNIST_P59_N26 N26 0.002,True,1,1
7546,,mnist,0.004,N17,MNIST_P82_N17,unsat,55.1103,3146.0,marabou,MNIST_P82_N17 N17 0.004,True,1,1
10987,,mnist,0.005,N17,MNIST_P45_N17,unsat,54.6819,2187.0,marabou,MNIST_P45_N17 N17 0.005,True,1,1
7567,,mnist,0.004,N17,MNIST_P75_N17,unsat,54.6984,3167.0,marabou,MNIST_P75_N17 N17 0.004,True,1,1
2869,,mnist,0.002,N17,MNIST_P40_N17,unsat,53.4296,2869.0,marabou,MNIST_P40_N17 N17 0.002,True,1,1
2906,,mnist,0.002,N26,MNIST_P17_N26,unsat,10.5882,2906.0,marabou,MNIST_P17_N26 N26 0.002,True,1,1
11954,,mnist,0.005,N17,MNIST_P12_N17,unsat,55.5344,3154.0,marabou,MNIST_P12_N17 N17 0.005,True,1,1
9363,,mnist,0.008,N17,MNIST_P24_N17,unsat,54.4671,563.0,marabou,MNIST_P24_N17 N17 0.008,True,1,1
12704,,mnist,0.008,N17,MNIST_P77_N17,unsat,53.706,3904.0,marabou,MNIST_P77_N17 N17 0.008,True,1,1
10852,,mnist,0.005,N17,MNIST_P1_N17,unsat,53.9137,2052.0,marabou,MNIST_P1_N17 N17 0.005,True,1,1
7234,,mnist,0.004,N17,MNIST_P72_N17,unsat,54.3517,2834.0,marabou,MNIST_P72_N17 N17 0.004,True,1,1
9215,,mnist,0.008,N17,MNIST_P95_N17,unsat,54.5794,415.0,marabou,MNIST_P95_N17 N17 0.008,True,1,1
7248,,mnist,0.004,N17,MNIST_P30_N17,unsat,60.5273,2848.0,marabou,MNIST_P30_N17 N17 0.004,True,1,1
9224,,mnist,0.008,N17,MNIST_P6_N17,unsat,54.6973,424.0,marabou,MNIST_P6_N17 N17 0.008,True,1,1
605,,mnist,0.002,N17,MNIST_P6_N17,unsat,53.4582,605.0,marabou,MNIST_P6_N17 N17 0.002,True,1,1
814,,mnist,0.01,N17,MNIST_P30_N17,unsat,54.6732,814.0,marabou,MNIST_P30_N17 N17 0.01,True,1,1
614,,mnist,0.002,N26,MNIST_P7_N26,unsat,10.5323,614.0,marabou,MNIST_P7_N26 N26 0.002,True,1,1
7277,,mnist,0.004,N17,MNIST_P52_N17,unsat,53.8214,2877.0,marabou,MNIST_P52_N17 N17 0.004,True,1,1
617,,mnist,0.002,N17,MNIST_P94_N17,unsat,52.9506,617.0,marabou,MNIST_P94_N17 N17 0.002,True,1,1
7312,,mnist,0.004,N17,MNIST_P37_N17,unsat,54.5157,2912.0,marabou,MNIST_P37_N17 N17 0.004,True,1,1
629,,mnist,0.002,N17,MNIST_P52_N17,unsat,52.5301,629.0,marabou,MNIST_P52_N17 N17 0.002,True,1,1
10863,,mnist,0.005,N17,MNIST_P47_N17,unsat,54.6572,2063.0,marabou,MNIST_P47_N17 N17 0.005,True,1,1
667,,mnist,0.002,N26,MNIST_P14_N26,unsat,10.3423,667.0,marabou,MNIST_P14_N26 N26 0.002,True,1,1
9341,,mnist,0.008,N17,MNIST_P45_N17,unsat,54.5305,541.0,marabou,MNIST_P45_N17 N17 0.008,True,1,1
683,,mnist,0.002,N17,MNIST_P59_N17,unsat,54.3724,683.0,marabou,MNIST_P59_N17 N17 0.002,True,1,1
2918,,mnist,0.002,N17,MNIST_P54_N17,unsat,54.9006,2918.0,marabou,MNIST_P54_N17 N17 0.002,True,1,1
495,,mnist,0.01,N17,MNIST_P25_N17,unsat,62.668,495.0,marabou,MNIST_P25_N17 N17 0.01,True,1,1
7616,,mnist,0.004,N26,MNIST_P49_N26,unsat,10.6338,3216.0,marabou,MNIST_P49_N26 N26 0.004,True,1,1
8100,,mnist,0.006,N17,MNIST_P99_N17,unsat,54.4681,3700.0,marabou,MNIST_P99_N17 N17 0.006,True,1,1
10089,,mnist,0.008,N17,MNIST_P90_N17,unsat,54.6892,1289.0,marabou,MNIST_P90_N17 N17 0.008,True,1,1
10028,,mnist,0.008,N26,MNIST_P60_N26,unsat,10.71,1228.0,marabou,MNIST_P60_N26 N26 0.008,True,1,1
970,,mnist,0.002,N26,MNIST_P38_N26,unsat,10.8474,970.0,marabou,MNIST_P38_N26 N26 0.002,True,1,1
2836,,mnist,0.002,N17,MNIST_P88_N17,unsat,52.9241,2836.0,marabou,MNIST_P88_N17 N17 0.002,True,1,1
7885,,mnist,0.004,N17,MNIST_P6_N17,unsat,54.2644,3485.0,marabou,MNIST_P6_N17 N17 0.004,True,1,1
984,,mnist,0.002,N26,MNIST_P29_N26,unsat,10.7143,984.0,marabou,MNIST_P29_N26 N26 0.002,True,1,1
986,,mnist,0.002,N17,MNIST_P93_N17,unsat,54.6296,986.0,marabou,MNIST_P93_N17 N17 0.002,True,1,1
10083,,mnist,0.008,N17,MNIST_P31_N17,unsat,54.1519,1283.0,marabou,MNIST_P31_N17 N17 0.008,True,1,1
2814,,mnist,0.002,N17,MNIST_P34_N17,unsat,54.931,2814.0,marabou,MNIST_P34_N17 N17 0.002,True,1,1
73,,mnist,0.01,N17,MNIST_P32_N17,unsat,60.8022,73.0,marabou,MNIST_P32_N17 N17 0.01,True,1,1
7633,,mnist,0.004,N17,MNIST_P98_N17,unsat,54.3758,3233.0,marabou,MNIST_P98_N17 N17 0.004,True,1,1
7922,,mnist,0.004,N17,MNIST_P36_N17,unsat,55.1018,3522.0,marabou,MNIST_P36_N17 N17 0.004,True,1,1
10122,,mnist,0.008,N17,MNIST_P34_N17,unsat,55.1134,1322.0,marabou,MNIST_P34_N17 N17 0.008,True,1,1
10143,,mnist,0.008,N17,MNIST_P37_N17,unsat,54.0412,1343.0,marabou,MNIST_P37_N17 N17 0.008,True,1,1
1007,,mnist,0.002,N3,MNIST_P23_N3,unsat,46.635,1007.0,marabou,MNIST_P23_N3 N3 0.002,True,1,1
7962,,mnist,0.004,N26,MNIST_P17_N26,unsat,11.199,3562.0,marabou,MNIST_P17_N26 N26 0.004,True,1,1
10178,,mnist,0.008,N17,MNIST_P91_N17,unsat,54.2464,1378.0,marabou,MNIST_P91_N17 N17 0.008,True,1,1
1013,,mnist,0.002,N26,MNIST_P83_N26,unsat,10.716,1013.0,marabou,MNIST_P83_N26 N26 0.002,True,1,1
7994,,mnist,0.004,N17,MNIST_P93_N17,unsat,54.6737,3594.0,marabou,MNIST_P93_N17 N17 0.004,True,1,1
2856,,mnist,0.002,N17,MNIST_P61_N17,unsat,53.3571,2856.0,marabou,MNIST_P61_N17 N17 0.002,True,1,1
10015,,mnist,0.008,N26,MNIST_P68_N26,unsat,10.4572,1215.0,marabou,MNIST_P68_N26 N26 0.008,True,1,1
926,,mnist,0.002,N17,MNIST_P36_N17,unsat,52.8735,926.0,marabou,MNIST_P36_N17 N17 0.002,True,1,1
920,,mnist,0.002,N17,MNIST_P45_N17,unsat,54.122,920.0,marabou,MNIST_P45_N17 N17 0.002,True,1,1
825,,mnist,0.002,N17,MNIST_P82_N17,unsat,56.0907,825.0,marabou,MNIST_P82_N17 N17 0.002,True,1,1
2867,,mnist,0.002,N26,MNIST_P49_N26,unsat,10.4592,2867.0,marabou,MNIST_P49_N26 N26 0.002,True,1,1
7654,,mnist,0.004,N17,MNIST_P68_N17,unsat,53.91,3254.0,marabou,MNIST_P68_N17 N17 0.004,True,1,1
9735,,mnist,0.008,N26,MNIST_P13_N26,unsat,10.5844,935.0,marabou,MNIST_P13_N26 N26 0.008,True,1,1
9763,,mnist,0.008,N17,MNIST_P5_N17,unsat,54.8473,963.0,marabou,MNIST_P5_N17 N17 0.008,True,1,1
7712,,mnist,0.004,N26,MNIST_P27_N26,unsat,10.6307,3312.0,marabou,MNIST_P27_N26 N26 0.004,True,1,1
852,,mnist,0.002,N17,MNIST_P72_N17,unsat,52.4546,852.0,marabou,MNIST_P72_N17 N17 0.002,True,1,1
874,,mnist,0.002,N17,MNIST_P60_N17,unsat,53.1376,874.0,marabou,MNIST_P60_N17 N17 0.002,True,1,1
283,,mnist,0.01,N17,MNIST_P49_N17,unsat,56.7305,283.0,marabou,MNIST_P49_N17 N17 0.01,True,1,1
2860,,mnist,0.002,N26,MNIST_P12_N26,unsat,10.7572,2860.0,marabou,MNIST_P12_N26 N26 0.002,True,1,1
9871,,mnist,0.008,N17,MNIST_P27_N17,unsat,53.6516,1071.0,marabou,MNIST_P27_N17 N17 0.008,True,1,1
7731,,mnist,0.004,N26,MNIST_P56_N26,unsat,10.8351,3331.0,marabou,MNIST_P56_N26 N26 0.004,True,1,1
879,,mnist,0.002,N17,MNIST_P64_N17,unsat,53.4347,879.0,marabou,MNIST_P64_N17 N17 0.002,True,1,1
893,,mnist,0.002,N17,MNIST_P7_N17,unsat,53.1664,893.0,marabou,MNIST_P7_N17 N17 0.002,True,1,1
9891,,mnist,0.008,N17,MNIST_P0_N17,unsat,54.3056,1091.0,marabou,MNIST_P0_N17 N17 0.008,True,1,1
901,,mnist,0.002,N17,MNIST_P39_N17,unsat,54.2274,901.0,marabou,MNIST_P39_N17 N17 0.002,True,1,1
915,,mnist,0.002,N26,MNIST_P97_N26,unsat,10.7476,915.0,marabou,MNIST_P97_N26 N26 0.002,True,1,1
578,,mnist,0.002,N17,MNIST_P75_N17,unsat,53.7632,578.0,marabou,MNIST_P75_N17 N17 0.002,True,1,1
12754,,mnist,0.008,N17,MNIST_P39_N17,unsat,60.9044,3954.0,marabou,MNIST_P39_N17 N17 0.008,True,1,1
9113,,mnist,0.008,N17,MNIST_P76_N17,unsat,56.1359,313.0,marabou,MNIST_P76_N17 N17 0.008,True,1,1
3023,,mnist,0.002,N17,MNIST_P22_N17,unsat,52.7986,3023.0,marabou,MNIST_P22_N17 N17 0.002,True,1,1
8352,,mnist,0.006,N17,MNIST_P56_N17,unsat,54.7508,3952.0,marabou,MNIST_P56_N17 N17 0.006,True,1,1
12940,,mnist,0.008,N17,MNIST_P68_N17,unsat,54.8466,4140.0,marabou,MNIST_P68_N17 N17 0.008,True,1,1
6647,,mnist,0.004,N17,MNIST_P95_N17,unsat,54.7347,2247.0,marabou,MNIST_P95_N17 N17 0.004,True,1,1
3029,,mnist,0.002,N17,MNIST_P96_N17,unsat,53.1531,3029.0,marabou,MNIST_P96_N17 N17 0.002,True,1,1
12881,,mnist,0.008,N17,MNIST_P57_N17,unsat,54.0439,4081.0,marabou,MNIST_P57_N17 N17 0.008,True,1,1
327,,mnist,0.002,N17,MNIST_P14_N17,unsat,53.9234,327.0,marabou,MNIST_P14_N17 N17 0.002,True,1,1
6715,,mnist,0.004,N17,MNIST_P26_N17,unsat,54.0113,2315.0,marabou,MNIST_P26_N17 N17 0.004,True,1,1
331,,mnist,0.002,N17,MNIST_P90_N17,unsat,52.8581,331.0,marabou,MNIST_P90_N17 N17 0.002,True,1,1
340,,mnist,0.002,N17,MNIST_P13_N17,unsat,52.6672,340.0,marabou,MNIST_P13_N17 N17 0.002,True,1,1
11967,,mnist,0.005,N17,MNIST_P26_N17,unsat,54.4308,3167.0,marabou,MNIST_P26_N17 N17 0.005,True,1,1
358,,mnist,0.002,N17,MNIST_P87_N17,unsat,52.7263,358.0,marabou,MNIST_P87_N17 N17 0.002,True,1,1
367,,mnist,0.002,N17,MNIST_P48_N17,unsat,52.7731,367.0,marabou,MNIST_P48_N17 N17 0.002,True,1,1
8472,,mnist,0.006,N17,MNIST_P26_N17,unsat,54.4907,4072.0,marabou,MNIST_P26_N17 N17 0.006,True,1,1
8474,,mnist,0.006,N17,MNIST_P6_N17,unsat,54.8374,4074.0,marabou,MNIST_P6_N17 N17 0.006,True,1,1
8521,,mnist,0.006,N26,MNIST_P83_N26,unsat,10.582,4121.0,marabou,MNIST_P83_N26 N26 0.006,True,1,1
374,,mnist,0.002,N26,MNIST_P22_N26,unsat,10.8129,374.0,marabou,MNIST_P22_N26 N26 0.002,True,1,1
8530,,mnist,0.006,N17,MNIST_P53_N17,unsat,53.789,4130.0,marabou,MNIST_P53_N17 N17 0.006,True,1,1
8541,,mnist,0.006,N17,MNIST_P1_N17,unsat,54.9646,4141.0,marabou,MNIST_P1_N17 N17 0.006,True,1,1
6588,,mnist,0.004,N26,MNIST_P75_N26,unsat,10.9132,2188.0,marabou,MNIST_P75_N26 N26 0.004,True,1,1
6567,,mnist,0.004,N17,MNIST_P16_N17,unsat,54.3548,2167.0,marabou,MNIST_P16_N17 N17 0.004,True,1,1
296,,mnist,0.002,N3,MNIST_P0_N3,unsat,46.0226,296.0,marabou,MNIST_P0_N3 N3 0.002,True,1,1
284,,mnist,0.002,N26,MNIST_P15_N26,unsat,10.5175,284.0,marabou,MNIST_P15_N26 N26 0.002,True,1,1
6391,,mnist,0.004,N17,MNIST_P48_N17,unsat,54.038,1991.0,marabou,MNIST_P48_N17 N17 0.004,True,1,1
8129,,mnist,0.006,N17,MNIST_P76_N17,unsat,54.7672,3729.0,marabou,MNIST_P76_N17 N17 0.006,True,1,1
8133,,mnist,0.006,N17,MNIST_P11_N17,unsat,54.4234,3733.0,marabou,MNIST_P11_N17 N17 0.006,True,1,1
188,,mnist,0.002,N26,MNIST_P33_N26,unsat,10.5611,188.0,marabou,MNIST_P33_N26 N26 0.002,True,1,1
6414,,mnist,0.004,N26,MNIST_P47_N26,unsat,10.5823,2014.0,marabou,MNIST_P47_N26 N26 0.004,True,1,1
191,,mnist,0.002,N3,MNIST_P67_N3,unsat,45.1631,191.0,marabou,MNIST_P67_N3 N3 0.002,True,1,1
8184,,mnist,0.006,N17,MNIST_P48_N17,unsat,54.3232,3784.0,marabou,MNIST_P48_N17 N17 0.006,True,1,1
6430,,mnist,0.004,N26,MNIST_P67_N26,unsat,10.5163,2030.0,marabou,MNIST_P67_N26 N26 0.004,True,1,1
12101,,mnist,0.008,N17,MNIST_P99_N17,unsat,54.4292,3301.0,marabou,MNIST_P99_N17 N17 0.008,True,1,1
3034,,mnist,0.002,N26,MNIST_P90_N26,unsat,10.5666,3034.0,marabou,MNIST_P90_N26 N26 0.002,True,1,1
1629,,mnist,0.01,N17,MNIST_P47_N17,unsat,54.3819,1629.0,marabou,MNIST_P47_N17 N17 0.01,True,1,1
12021,,mnist,0.005,N17,MNIST_P51_N17,unsat,54.7856,3221.0,marabou,MNIST_P51_N17 N17 0.005,True,1,1
12962,,mnist,0.008,N17,MNIST_P89_N17,unsat,53.4552,4162.0,marabou,MNIST_P89_N17 N17 0.008,True,1,1
249,,mnist,0.002,N26,MNIST_P67_N26,unsat,11.1916,249.0,marabou,MNIST_P67_N26 N26 0.002,True,1,1
6520,,mnist,0.004,N17,MNIST_P79_N17,unsat,54.3407,2120.0,marabou,MNIST_P79_N17 N17 0.004,True,1,1
259,,mnist,0.002,N3,MNIST_P17_N3,unsat,46.6018,259.0,marabou,MNIST_P17_N3 N3 0.002,True,1,1
1546,,mnist,0.01,N17,MNIST_P52_N17,unsat,54.6994,1546.0,marabou,MNIST_P52_N17 N17 0.01,True,1,1
6798,,mnist,0.004,N26,MNIST_P68_N26,unsat,10.6726,2398.0,marabou,MNIST_P68_N26 N26 0.004,True,1,1
2989,,mnist,0.002,N17,MNIST_P33_N17,unsat,53.0223,2989.0,marabou,MNIST_P33_N17 N17 0.002,True,1,1
8558,,mnist,0.006,N17,MNIST_P15_N17,unsat,54.1624,4158.0,marabou,MNIST_P15_N17 N17 0.006,True,1,1
8915,,mnist,0.008,N17,MNIST_P96_N17,unsat,57.2979,115.0,marabou,MNIST_P96_N17 N17 0.008,True,1,1
7055,,mnist,0.004,N17,MNIST_P77_N17,unsat,54.5076,2655.0,marabou,MNIST_P77_N17 N17 0.004,True,1,1
469,,mnist,0.002,N26,MNIST_P39_N26,unsat,10.415,469.0,marabou,MNIST_P39_N26 N26 0.002,True,1,1
8947,,mnist,0.008,N17,MNIST_P21_N17,unsat,55.1304,147.0,marabou,MNIST_P21_N17 N17 0.008,True,1,1
10803,,mnist,0.005,N17,MNIST_P84_N17,unsat,54.8515,2003.0,marabou,MNIST_P84_N17 N17 0.005,True,1,1
512,,mnist,0.002,N26,MNIST_P4_N26,unsat,10.8732,512.0,marabou,MNIST_P4_N26 N26 0.002,True,1,1
10804,,mnist,0.005,N17,MNIST_P52_N17,unsat,54.3053,2004.0,marabou,MNIST_P52_N17 N17 0.005,True,1,1
7084,,mnist,0.004,N17,MNIST_P15_N17,unsat,54.4423,2684.0,marabou,MNIST_P15_N17 N17 0.004,True,1,1
7087,,mnist,0.004,N17,MNIST_P85_N17,unsat,54.2427,2687.0,marabou,MNIST_P85_N17 N17 0.004,True,1,1
7096,,mnist,0.004,N26,MNIST_P69_N26,unsat,10.6079,2696.0,marabou,MNIST_P69_N26 N26 0.004,True,1,1
7123,,mnist,0.004,N26,MNIST_P83_N26,unsat,10.6642,2723.0,marabou,MNIST_P83_N26 N26 0.004,True,1,1
9050,,mnist,0.008,N26,MNIST_P26_N26,unsat,11.227,250.0,marabou,MNIST_P26_N26 N26 0.008,True,1,1
521,,mnist,0.002,N17,MNIST_P21_N17,unsat,55.6685,521.0,marabou,MNIST_P21_N17 N17 0.002,True,1,1
2958,,mnist,0.002,N26,MNIST_P54_N26,unsat,10.5178,2958.0,marabou,MNIST_P54_N26 N26 0.002,True,1,1
9085,,mnist,0.008,N26,MNIST_P0_N26,unsat,10.7783,285.0,marabou,MNIST_P0_N26 N26 0.008,True,1,1
9093,,mnist,0.008,N17,MNIST_P9_N17,unsat,53.9462,293.0,marabou,MNIST_P9_N17 N17 0.008,True,1,1
7137,,mnist,0.004,N26,MNIST_P13_N26,unsat,10.6756,2737.0,marabou,MNIST_P13_N26 N26 0.004,True,1,1
557,,mnist,0.002,N26,MNIST_P58_N26,unsat,10.6186,557.0,marabou,MNIST_P58_N26 N26 0.002,True,1,1
459,,mnist,0.002,N3,MNIST_P34_N3,unsat,45.353,459.0,marabou,MNIST_P34_N3 N3 0.002,True,1,1
7024,,mnist,0.004,N17,MNIST_P10_N17,unsat,54.7961,2624.0,marabou,MNIST_P10_N17 N17 0.004,True,1,1
392,,mnist,0.002,N17,MNIST_P65_N17,unsat,54.7376,392.0,marabou,MNIST_P65_N17 N17 0.002,True,1,1
458,,mnist,0.002,N3,MNIST_P71_N3,unsat,46.343,458.0,marabou,MNIST_P71_N3 N3 0.002,True,1,1
12818,,mnist,0.008,N17,MNIST_P55_N17,unsat,54.8628,4018.0,marabou,MNIST_P55_N17 N17 0.008,True,1,1
426,,mnist,0.002,N3,MNIST_P56_N3,unsat,47.6602,426.0,marabou,MNIST_P56_N3 N3 0.002,True,1,1
8640,,mnist,0.006,N17,MNIST_P37_N17,unsat,55.5166,4240.0,marabou,MNIST_P37_N17 N17 0.006,True,1,1
428,,mnist,0.002,N3,MNIST_P54_N3,unsat,47.8299,428.0,marabou,MNIST_P54_N3 N3 0.002,True,1,1
6869,,mnist,0.004,N26,MNIST_P19_N26,unsat,10.8501,2469.0,marabou,MNIST_P19_N26 N26 0.004,True,1,1
439,,mnist,0.002,N17,MNIST_P85_N17,unsat,53.0152,439.0,marabou,MNIST_P85_N17 N17 0.002,True,1,1
8738,,mnist,0.006,N26,MNIST_P26_N26,unsat,10.6935,4338.0,marabou,MNIST_P26_N26 N26 0.006,True,1,1
10749,,mnist,0.005,N26,MNIST_P0_N26,unsat,10.6529,1949.0,marabou,MNIST_P0_N26 N26 0.005,True,1,1
6916,,mnist,0.004,N26,MNIST_P99_N26,unsat,10.5483,2516.0,marabou,MNIST_P99_N26 N26 0.004,True,1,1
2969,,mnist,0.002,N17,MNIST_P2_N17,unsat,52.1739,2969.0,marabou,MNIST_P2_N17 N17 0.002,True,1,1
8775,,mnist,0.006,N17,MNIST_P20_N17,unsat,55.2806,4375.0,marabou,MNIST_P20_N17 N17 0.006,True,1,1
6955,,mnist,0.004,N17,MNIST_P42_N17,unsat,53.6992,2555.0,marabou,MNIST_P42_N17 N17 0.004,True,1,1
451,,mnist,0.002,N3,MNIST_P52_N3,unsat,46.6748,451.0,marabou,MNIST_P52_N3 N3 0.002,True,1,1
8847,,mnist,0.008,N17,MNIST_P48_N17,unsat,58.5637,47.0,marabou,MNIST_P48_N17 N17 0.008,True,1,1
6974,,mnist,0.004,N17,MNIST_P88_N17,unsat,54.4471,2574.0,marabou,MNIST_P88_N17 N17 0.004,True,1,1
454,,mnist,0.002,N26,MNIST_P57_N26,unsat,10.4256,454.0,marabou,MNIST_P57_N26 N26 0.002,True,1,1
7002,,mnist,0.004,N17,MNIST_P29_N17,unsat,54.3895,2602.0,marabou,MNIST_P29_N17 N17 0.004,True,1,1
10227,,mnist,0.008,N17,MNIST_P19_N17,unsat,54.2292,1427.0,marabou,MNIST_P19_N17 N17 0.008,True,1,1
10230,,mnist,0.008,N17,MNIST_P86_N17,unsat,55.1822,1430.0,marabou,MNIST_P86_N17 N17 0.008,True,1,1
10236,,mnist,0.008,N17,MNIST_P36_N17,unsat,53.564,1436.0,marabou,MNIST_P36_N17 N17 0.008,True,1,1
1752,,mnist,0.002,N26,MNIST_P36_N26,unsat,10.0533,1752.0,marabou,MNIST_P36_N26 N26 0.002,True,1,1
11398,,mnist,0.008,N17,MNIST_P23_N17,unsat,53.8511,2598.0,marabou,MNIST_P23_N17 N17 0.008,True,1,1
2482,,mnist,0.002,N26,MNIST_P0_N26,unsat,10.9698,2482.0,marabou,MNIST_P0_N26 N26 0.002,True,1,1
12305,,mnist,0.008,N17,MNIST_P32_N17,unsat,53.8348,3505.0,marabou,MNIST_P32_N17 N17 0.008,True,1,1
1720,,mnist,0.002,N17,MNIST_P25_N17,unsat,53.7561,1720.0,marabou,MNIST_P25_N17 N17 0.002,True,1,1
11439,,mnist,0.008,N17,MNIST_P81_N17,unsat,54.8373,2639.0,marabou,MNIST_P81_N17 N17 0.008,True,1,1
1729,,mnist,0.002,N3,MNIST_P85_N3,unsat,46.3,1729.0,marabou,MNIST_P85_N3 N3 0.002,True,1,1
11397,,mnist,0.005,N17,MNIST_P9_N17,unsat,54.2415,2597.0,marabou,MNIST_P9_N17 N17 0.005,True,1,1
1749,,mnist,0.002,N17,MNIST_P41_N17,unsat,52.8192,1749.0,marabou,MNIST_P41_N17 N17 0.002,True,1,1
1772,,mnist,0.002,N17,MNIST_P16_N17,unsat,51.9748,1772.0,marabou,MNIST_P16_N17 N17 0.002,True,1,1
8670,,mnist,0.004,N17,MNIST_P2_N17,unsat,54.5793,4270.0,marabou,MNIST_P2_N17 N17 0.004,True,1,1
1782,,mnist,0.002,N17,MNIST_P51_N17,unsat,55.0238,1782.0,marabou,MNIST_P51_N17 N17 0.002,True,1,1
11521,,mnist,0.008,N17,MNIST_P71_N17,unsat,54.9461,2721.0,marabou,MNIST_P71_N17 N17 0.008,True,1,1
12289,,mnist,0.008,N17,MNIST_P52_N17,unsat,55.1397,3489.0,marabou,MNIST_P52_N17 N17 0.008,True,1,1
11526,,mnist,0.008,N17,MNIST_P64_N17,unsat,54.5757,2726.0,marabou,MNIST_P64_N17 N17 0.008,True,1,1
2416,,mnist,0.002,N26,MNIST_P8_N26,unsat,10.6523,2416.0,marabou,MNIST_P8_N26 N26 0.002,True,1,1
11533,,mnist,0.008,N17,MNIST_P46_N17,unsat,54.0331,2733.0,marabou,MNIST_P46_N17 N17 0.008,True,1,1
1844,,mnist,0.002,N26,MNIST_P99_N26,unsat,10.2158,1844.0,marabou,MNIST_P99_N26 N26 0.002,True,1,1
12257,,mnist,0.008,N26,MNIST_P32_N26,unsat,10.9135,3457.0,marabou,MNIST_P32_N26 N26 0.008,True,1,1
2483,,mnist,0.002,N26,MNIST_P72_N26,unsat,11.033,2483.0,marabou,MNIST_P72_N26 N26 0.002,True,1,1
1692,,mnist,0.002,N26,MNIST_P70_N26,unsat,10.443,1692.0,marabou,MNIST_P70_N26 N26 0.002,True,1,1
1647,,mnist,0.002,N17,MNIST_P27_N17,unsat,53.0538,1647.0,marabou,MNIST_P27_N17 N17 0.002,True,1,1
11386,,mnist,0.008,N17,MNIST_P13_N17,unsat,54.2607,2586.0,marabou,MNIST_P13_N17 N17 0.008,True,1,1
1560,,mnist,0.002,N26,MNIST_P5_N26,unsat,10.4476,1560.0,marabou,MNIST_P5_N26 N26 0.002,True,1,1
11210,,mnist,0.008,N17,MNIST_P30_N17,unsat,54.5559,2410.0,marabou,MNIST_P30_N17 N17 0.008,True,1,1
2565,,mnist,0.002,N26,MNIST_P23_N26,unsat,10.8812,2565.0,marabou,MNIST_P23_N26 N26 0.002,True,1,1
11214,,mnist,0.008,N17,MNIST_P44_N17,unsat,53.793,2414.0,marabou,MNIST_P44_N17 N17 0.008,True,1,1
1577,,mnist,0.002,N17,MNIST_P12_N17,unsat,53.17,1577.0,marabou,MNIST_P12_N17 N17 0.002,True,1,1
11234,,mnist,0.008,N17,MNIST_P14_N17,unsat,54.2336,2434.0,marabou,MNIST_P14_N17 N17 0.008,True,1,1
8696,,mnist,0.004,N17,MNIST_P13_N17,unsat,54.4096,4296.0,marabou,MNIST_P13_N17 N17 0.004,True,1,1
1596,,mnist,0.002,N17,MNIST_P30_N17,unsat,54.4915,1596.0,marabou,MNIST_P30_N17 N17 0.002,True,1,1
11263,,mnist,0.008,N17,MNIST_P16_N17,unsat,54.5487,2463.0,marabou,MNIST_P16_N17 N17 0.008,True,1,1
1617,,mnist,0.002,N17,MNIST_P76_N17,unsat,52.3187,1617.0,marabou,MNIST_P76_N17 N17 0.002,True,1,1
12334,,mnist,0.008,N17,MNIST_P88_N17,unsat,55.6372,3534.0,marabou,MNIST_P88_N17 N17 0.008,True,1,1
1624,,mnist,0.002,N26,MNIST_P95_N26,unsat,10.7261,1624.0,marabou,MNIST_P95_N26 N26 0.002,True,1,1
