,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0,Verifier,instance,solved_bool,solved,score
20190,,mnist,0.005,N48,MNIST_P21_N48,unsat,64.8325,2590.0,verinet,MNIST_P21_N48 N48 0.005,True,1,1
20202,,mnist,0.005,N18,MNIST_P39_N18,unsat,57.0855,2602.0,verinet,MNIST_P39_N18 N18 0.005,True,1,1
20206,,mnist,0.005,N14,MNIST_P38_N14,unsat,62.5977,2606.0,verinet,MNIST_P38_N14 N14 0.005,True,1,1
20208,,mnist,0.005,N18,MNIST_P45_N18,unsat,55.7089,2608.0,verinet,MNIST_P45_N18 N18 0.005,True,1,1
20222,,mnist,0.005,N48,MNIST_P32_N48,unsat,62.3426,2622.0,verinet,MNIST_P32_N48 N48 0.005,True,1,1
20223,,mnist,0.005,N15,MNIST_P8_N15,sat,12.0261,2623.0,verinet,MNIST_P8_N15 N15 0.005,True,1,1
20235,,mnist,0.005,N49,MNIST_P14_N49,unsat,60.8599,2635.0,verinet,MNIST_P14_N49 N49 0.005,True,1,1
20243,,mnist,0.005,N15,MNIST_P68_N15,unsat,51.6058,2643.0,verinet,MNIST_P68_N15 N15 0.005,True,1,1
20258,,mnist,0.005,N49,MNIST_P69_N49,unsat,61.5523,2658.0,verinet,MNIST_P69_N49 N49 0.005,True,1,1
20267,,mnist,0.005,N5,MNIST_P76_N5,unsat,50.8045,2667.0,verinet,MNIST_P76_N5 N5 0.005,True,1,1
20268,,mnist,0.005,N49,MNIST_P79_N49,unsat,57.9894,2668.0,verinet,MNIST_P79_N49 N49 0.005,True,1,1
20271,,mnist,0.005,N48,MNIST_P47_N48,unsat,58.2385,2671.0,verinet,MNIST_P47_N48 N48 0.005,True,1,1
20426,,mnist,0.005,N48,MNIST_P43_N48,sat,41.5061,2826.0,verinet,MNIST_P43_N48 N48 0.005,True,1,1
20431,,mnist,0.005,N15,MNIST_P52_N15,unsat,53.5083,2831.0,verinet,MNIST_P52_N15 N15 0.005,True,1,1
20432,,mnist,0.005,N48,MNIST_P9_N48,unsat,62.8201,2832.0,verinet,MNIST_P9_N48 N48 0.005,True,1,1
20434,,mnist,0.005,N18,MNIST_P76_N18,unsat,55.3473,2834.0,verinet,MNIST_P76_N18 N18 0.005,True,1,1
20565,,mnist,0.005,N48,MNIST_P99_N48,unsat,63.0375,2965.0,verinet,MNIST_P99_N48 N48 0.005,True,1,1
20568,,mnist,0.005,N14,MNIST_P57_N14,unsat,60.532,2968.0,verinet,MNIST_P57_N14 N14 0.005,True,1,1
20583,,mnist,0.005,N15,MNIST_P5_N15,unsat,52.1695,2983.0,verinet,MNIST_P5_N15 N15 0.005,True,1,1
20593,,mnist,0.005,N15,MNIST_P78_N15,unsat,51.8671,2993.0,verinet,MNIST_P78_N15 N15 0.005,True,1,1
20598,,mnist,0.005,N18,MNIST_P17_N18,unsat,54.3066,2998.0,verinet,MNIST_P17_N18 N18 0.005,True,1,1
20607,,mnist,0.005,N18,MNIST_P40_N18,unsat,56.9996,3007.0,verinet,MNIST_P40_N18 N18 0.005,True,1,1
20613,,mnist,0.005,N15,MNIST_P13_N15,unsat,57.3907,3013.0,verinet,MNIST_P13_N15 N15 0.005,True,1,1
20614,,mnist,0.005,N15,MNIST_P74_N15,unsat,55.8758,3014.0,verinet,MNIST_P74_N15 N15 0.005,True,1,1
20615,,mnist,0.005,N5,MNIST_P16_N5,unsat,56.3167,3015.0,verinet,MNIST_P16_N5 N5 0.005,True,1,1
20616,,mnist,0.005,N14,MNIST_P65_N14,unsat,67.8382,3016.0,verinet,MNIST_P65_N14 N14 0.005,True,1,1
20618,,mnist,0.005,N48,MNIST_P8_N48,unsat,67.1792,3018.0,verinet,MNIST_P8_N48 N48 0.005,True,1,1
20638,,mnist,0.005,N5,MNIST_P41_N5,unsat,52.8716,3038.0,verinet,MNIST_P41_N5 N5 0.005,True,1,1
20641,,mnist,0.005,N5,MNIST_P23_N5,unsat,49.94,3041.0,verinet,MNIST_P23_N5 N5 0.005,True,1,1
20648,,mnist,0.005,N14,MNIST_P1_N14,unsat,61.5133,3048.0,verinet,MNIST_P1_N14 N14 0.005,True,1,1
20652,,mnist,0.005,N14,MNIST_P51_N14,unsat,61.7009,3052.0,verinet,MNIST_P51_N14 N14 0.005,True,1,1
20555,,mnist,0.005,N18,MNIST_P53_N18,unsat,50.8815,2955.0,verinet,MNIST_P53_N18 N18 0.005,True,1,1
20553,,mnist,0.005,N48,MNIST_P14_N48,unsat,61.1614,2953.0,verinet,MNIST_P14_N48 N48 0.005,True,1,1
20533,,mnist,0.005,N18,MNIST_P89_N18,unsat,52.9829,2933.0,verinet,MNIST_P89_N18 N18 0.005,True,1,1
20470,,mnist,0.005,N18,MNIST_P92_N18,sat,41.8008,2870.0,verinet,MNIST_P92_N18 N18 0.005,True,1,1
20436,,mnist,0.005,N5,MNIST_P25_N5,unsat,53.2973,2836.0,verinet,MNIST_P25_N5 N5 0.005,True,1,1
20439,,mnist,0.005,N48,MNIST_P73_N48,sat,20.3838,2839.0,verinet,MNIST_P73_N48 N48 0.005,True,1,1
20445,,mnist,0.005,N48,MNIST_P30_N48,unsat,61.5205,2845.0,verinet,MNIST_P30_N48 N48 0.005,True,1,1
20446,,mnist,0.005,N49,MNIST_P25_N49,unsat,61.5909,2846.0,verinet,MNIST_P25_N49 N49 0.005,True,1,1
20451,,mnist,0.005,N48,MNIST_P46_N48,unsat,59.9994,2851.0,verinet,MNIST_P46_N48 N48 0.005,True,1,1
20452,,mnist,0.005,N5,MNIST_P82_N5,unsat,54.2443,2852.0,verinet,MNIST_P82_N5 N5 0.005,True,1,1
20473,,mnist,0.005,N48,MNIST_P54_N48,unsat,62.76,2873.0,verinet,MNIST_P54_N48 N48 0.005,True,1,1
20517,,mnist,0.005,N18,MNIST_P60_N18,unsat,57.3467,2917.0,verinet,MNIST_P60_N18 N18 0.005,True,1,1
20475,,mnist,0.005,N48,MNIST_P39_N48,unsat,62.5421,2875.0,verinet,MNIST_P39_N48 N48 0.005,True,1,1
20487,,mnist,0.005,N18,MNIST_P22_N18,unsat,54.3189,2887.0,verinet,MNIST_P22_N18 N18 0.005,True,1,1
20493,,mnist,0.005,N48,MNIST_P27_N48,unsat,60.8299,2893.0,verinet,MNIST_P27_N48 N48 0.005,True,1,1
20497,,mnist,0.005,N14,MNIST_P72_N14,unsat,62.6763,2897.0,verinet,MNIST_P72_N14 N14 0.005,True,1,1
20503,,mnist,0.005,N18,MNIST_P2_N18,unsat,55.889,2903.0,verinet,MNIST_P2_N18 N18 0.005,True,1,1
20513,,mnist,0.005,N49,MNIST_P9_N49,unsat,65.005,2913.0,verinet,MNIST_P9_N49 N49 0.005,True,1,1
20186,,mnist,0.005,N48,MNIST_P94_N48,unsat,64.8554,2586.0,verinet,MNIST_P94_N48 N48 0.005,True,1,1
20167,,mnist,0.005,N48,MNIST_P57_N48,unsat,61.9359,2567.0,verinet,MNIST_P57_N48 N48 0.005,True,1,1
21874,,mnist,0.005,N14,MNIST_P10_N14,unsat,65.0229,4274.0,verinet,MNIST_P10_N14 N14 0.005,True,1,1
19763,,mnist,0.005,N15,MNIST_P26_N15,unsat,57.3446,2163.0,verinet,MNIST_P26_N15 N15 0.005,True,1,1
19778,,mnist,0.005,N49,MNIST_P20_N49,unsat,66.0174,2178.0,verinet,MNIST_P20_N49 N49 0.005,True,1,1
19781,,mnist,0.005,N14,MNIST_P13_N14,unsat,65.7191,2181.0,verinet,MNIST_P13_N14 N14 0.005,True,1,1
19787,,mnist,0.005,N5,MNIST_P45_N5,unsat,58.18,2187.0,verinet,MNIST_P45_N5 N5 0.005,True,1,1
19801,,mnist,0.005,N14,MNIST_P47_N14,unsat,65.6106,2201.0,verinet,MNIST_P47_N14 N14 0.005,True,1,1
19802,,mnist,0.005,N5,MNIST_P2_N5,unsat,59.3618,2202.0,verinet,MNIST_P2_N5 N5 0.005,True,1,1
19806,,mnist,0.005,N14,MNIST_P87_N14,unsat,67.6836,2206.0,verinet,MNIST_P87_N14 N14 0.005,True,1,1
19812,,mnist,0.005,N5,MNIST_P77_N5,unsat,58.9807,2212.0,verinet,MNIST_P77_N5 N5 0.005,True,1,1
19813,,mnist,0.005,N48,MNIST_P19_N48,unsat,65.556,2213.0,verinet,MNIST_P19_N48 N48 0.005,True,1,1
19831,,mnist,0.005,N14,MNIST_P64_N14,unsat,65.3747,2231.0,verinet,MNIST_P64_N14 N14 0.005,True,1,1
19837,,mnist,0.005,N18,MNIST_P72_N18,unsat,58.8955,2237.0,verinet,MNIST_P72_N18 N18 0.005,True,1,1
19843,,mnist,0.005,N5,MNIST_P60_N5,unsat,55.2824,2243.0,verinet,MNIST_P60_N5 N5 0.005,True,1,1
19856,,mnist,0.005,N5,MNIST_P36_N5,unsat,59.8302,2256.0,verinet,MNIST_P36_N5 N5 0.005,True,1,1
19861,,mnist,0.005,N15,MNIST_P43_N15,unsat,58.0657,2261.0,verinet,MNIST_P43_N15 N15 0.005,True,1,1
19866,,mnist,0.005,N14,MNIST_P15_N14,unsat,67.324,2266.0,verinet,MNIST_P15_N14 N14 0.005,True,1,1
19879,,mnist,0.005,N14,MNIST_P96_N14,unsat,66.8116,2279.0,verinet,MNIST_P96_N14 N14 0.005,True,1,1
19767,,mnist,0.005,N49,MNIST_P61_N49,unsat,65.3789,2167.0,verinet,MNIST_P61_N49 N49 0.005,True,1,1
19758,,mnist,0.005,N14,MNIST_P20_N14,unsat,67.7103,2158.0,verinet,MNIST_P20_N14 N14 0.005,True,1,1
20151,,mnist,0.005,N15,MNIST_P95_N15,unsat,54.2555,2551.0,verinet,MNIST_P95_N15 N15 0.005,True,1,1
19756,,mnist,0.005,N15,MNIST_P27_N15,unsat,59.4305,2156.0,verinet,MNIST_P27_N15 N15 0.005,True,1,1
19628,,mnist,0.005,N14,MNIST_P56_N14,unsat,64.9089,2028.0,verinet,MNIST_P56_N14 N14 0.005,True,1,1
19646,,mnist,0.005,N49,MNIST_P71_N49,unsat,63.262,2046.0,verinet,MNIST_P71_N49 N49 0.005,True,1,1
19652,,mnist,0.005,N15,MNIST_P92_N15,unsat,58.2412,2052.0,verinet,MNIST_P92_N15 N15 0.005,True,1,1
19660,,mnist,0.005,N49,MNIST_P90_N49,unsat,66.2098,2060.0,verinet,MNIST_P90_N49 N49 0.005,True,1,1
19661,,mnist,0.005,N5,MNIST_P3_N5,unsat,55.3299,2061.0,verinet,MNIST_P3_N5 N5 0.005,True,1,1
19673,,mnist,0.005,N48,MNIST_P5_N48,unsat,64.0047,2073.0,verinet,MNIST_P5_N48 N48 0.005,True,1,1
19686,,mnist,0.005,N49,MNIST_P42_N49,unsat,62.9114,2086.0,verinet,MNIST_P42_N49 N49 0.005,True,1,1
19689,,mnist,0.005,N5,MNIST_P66_N5,unsat,53.6963,2089.0,verinet,MNIST_P66_N5 N5 0.005,True,1,1
19695,,mnist,0.005,N48,MNIST_P84_N48,unsat,63.396,2095.0,verinet,MNIST_P84_N48 N48 0.005,True,1,1
19698,,mnist,0.005,N15,MNIST_P24_N15,unsat,53.9009,2098.0,verinet,MNIST_P24_N15 N15 0.005,True,1,1
19714,,mnist,0.005,N15,MNIST_P16_N15,unsat,55.5646,2114.0,verinet,MNIST_P16_N15 N15 0.005,True,1,1
19732,,mnist,0.005,N48,MNIST_P29_N48,unsat,65.7569,2132.0,verinet,MNIST_P29_N48 N48 0.005,True,1,1
19733,,mnist,0.005,N14,MNIST_P37_N14,unsat,66.573,2133.0,verinet,MNIST_P37_N14 N14 0.005,True,1,1
19748,,mnist,0.005,N49,MNIST_P78_N49,unsat,68.4119,2148.0,verinet,MNIST_P78_N49 N49 0.005,True,1,1
19750,,mnist,0.005,N49,MNIST_P88_N49,unsat,68.0511,2150.0,verinet,MNIST_P88_N49 N49 0.005,True,1,1
19887,,mnist,0.005,N14,MNIST_P70_N14,unsat,66.6327,2287.0,verinet,MNIST_P70_N14 N14 0.005,True,1,1
19888,,mnist,0.005,N18,MNIST_P66_N18,unsat,59.2041,2288.0,verinet,MNIST_P66_N18 N18 0.005,True,1,1
19894,,mnist,0.005,N15,MNIST_P45_N15,unsat,61.2078,2294.0,verinet,MNIST_P45_N15 N15 0.005,True,1,1
19897,,mnist,0.005,N48,MNIST_P20_N48,unsat,67.643,2297.0,verinet,MNIST_P20_N48 N48 0.005,True,1,1
20046,,mnist,0.005,N5,MNIST_P88_N5,unsat,54.0033,2446.0,verinet,MNIST_P88_N5 N5 0.005,True,1,1
20064,,mnist,0.005,N48,MNIST_P78_N48,unsat,60.617,2464.0,verinet,MNIST_P78_N48 N48 0.005,True,1,1
20075,,mnist,0.005,N15,MNIST_P22_N15,unsat,54.4616,2475.0,verinet,MNIST_P22_N15 N15 0.005,True,1,1
20076,,mnist,0.005,N15,MNIST_P48_N15,unsat,54.0468,2476.0,verinet,MNIST_P48_N15 N15 0.005,True,1,1
20079,,mnist,0.005,N14,MNIST_P67_N14,unsat,63.8061,2479.0,verinet,MNIST_P67_N14 N14 0.005,True,1,1
20081,,mnist,0.005,N49,MNIST_P16_N49,unsat,62.5732,2481.0,verinet,MNIST_P16_N49 N49 0.005,True,1,1
20083,,mnist,0.005,N5,MNIST_P68_N5,unsat,53.3296,2483.0,verinet,MNIST_P68_N5 N5 0.005,True,1,1
20084,,mnist,0.005,N15,MNIST_P60_N15,unsat,52.9215,2484.0,verinet,MNIST_P60_N15 N15 0.005,True,1,1
20087,,mnist,0.005,N49,MNIST_P37_N49,unsat,60.8759,2487.0,verinet,MNIST_P37_N49 N49 0.005,True,1,1
20097,,mnist,0.005,N49,MNIST_P57_N49,unsat,60.1667,2497.0,verinet,MNIST_P57_N49 N49 0.005,True,1,1
20106,,mnist,0.005,N18,MNIST_P10_N18,unsat,53.8726,2506.0,verinet,MNIST_P10_N18 N18 0.005,True,1,1
20124,,mnist,0.005,N18,MNIST_P85_N18,unsat,52.9915,2524.0,verinet,MNIST_P85_N18 N18 0.005,True,1,1
20130,,mnist,0.005,N15,MNIST_P66_N15,unsat,51.3442,2530.0,verinet,MNIST_P66_N15 N15 0.005,True,1,1
20138,,mnist,0.005,N18,MNIST_P8_N18,sat,50.0914,2538.0,verinet,MNIST_P8_N18 N18 0.005,True,1,1
20144,,mnist,0.005,N18,MNIST_P30_N18,unsat,52.2999,2544.0,verinet,MNIST_P30_N18 N18 0.005,True,1,1
20028,,mnist,0.005,N5,MNIST_P33_N5,sat,48.0647,2428.0,verinet,MNIST_P33_N5 N5 0.005,True,1,1
20021,,mnist,0.005,N49,MNIST_P7_N49,unsat,63.4933,2421.0,verinet,MNIST_P7_N49 N49 0.005,True,1,1
20020,,mnist,0.005,N15,MNIST_P58_N15,unsat,56.0526,2420.0,verinet,MNIST_P58_N15 N15 0.005,True,1,1
19956,,mnist,0.005,N14,MNIST_P61_N14,unsat,69.8058,2356.0,verinet,MNIST_P61_N14 N14 0.005,True,1,1
19900,,mnist,0.005,N5,MNIST_P57_N5,unsat,59.5134,2300.0,verinet,MNIST_P57_N5 N5 0.005,True,1,1
19909,,mnist,0.005,N15,MNIST_P73_N15,unsat,58.7227,2309.0,verinet,MNIST_P73_N15 N15 0.005,True,1,1
19916,,mnist,0.005,N18,MNIST_P71_N18,unsat,58.4756,2316.0,verinet,MNIST_P71_N18 N18 0.005,True,1,1
19924,,mnist,0.005,N49,MNIST_P17_N49,unsat,68.3859,2324.0,verinet,MNIST_P17_N49 N49 0.005,True,1,1
19930,,mnist,0.005,N18,MNIST_P56_N18,unsat,55.4114,2330.0,verinet,MNIST_P56_N18 N18 0.005,True,1,1
19950,,mnist,0.005,N5,MNIST_P48_N5,unsat,58.8816,2350.0,verinet,MNIST_P48_N5 N5 0.005,True,1,1
19963,,mnist,0.005,N14,MNIST_P23_N14,unsat,63.739,2363.0,verinet,MNIST_P23_N14 N14 0.005,True,1,1
20019,,mnist,0.005,N48,MNIST_P16_N48,unsat,64.4614,2419.0,verinet,MNIST_P16_N48 N48 0.005,True,1,1
19967,,mnist,0.005,N5,MNIST_P30_N5,unsat,57.3551,2367.0,verinet,MNIST_P30_N5 N5 0.005,True,1,1
19968,,mnist,0.005,N15,MNIST_P67_N15,unsat,56.9699,2368.0,verinet,MNIST_P67_N15 N15 0.005,True,1,1
19973,,mnist,0.005,N14,MNIST_P86_N14,unsat,64.685,2373.0,verinet,MNIST_P86_N14 N14 0.005,True,1,1
20009,,mnist,0.005,N14,MNIST_P66_N14,unsat,63.1343,2409.0,verinet,MNIST_P66_N14 N14 0.005,True,1,1
20012,,mnist,0.005,N5,MNIST_P78_N5,unsat,53.6643,2412.0,verinet,MNIST_P78_N5 N5 0.005,True,1,1
20017,,mnist,0.005,N5,MNIST_P70_N5,unsat,54.9237,2417.0,verinet,MNIST_P70_N5 N5 0.005,True,1,1
20657,,mnist,0.005,N5,MNIST_P86_N5,unsat,54.3761,3057.0,verinet,MNIST_P86_N5 N5 0.005,True,1,1
20659,,mnist,0.005,N48,MNIST_P74_N48,unsat,63.1156,3059.0,verinet,MNIST_P74_N48 N48 0.005,True,1,1
20665,,mnist,0.005,N5,MNIST_P44_N5,unsat,51.6745,3065.0,verinet,MNIST_P44_N5 N5 0.005,True,1,1
21404,,mnist,0.005,N5,MNIST_P37_N5,unsat,57.3862,3804.0,verinet,MNIST_P37_N5 N5 0.005,True,1,1
21410,,mnist,0.005,N18,MNIST_P54_N18,unsat,59.7398,3810.0,verinet,MNIST_P54_N18 N18 0.005,True,1,1
21427,,mnist,0.005,N14,MNIST_P63_N14,unsat,70.2147,3827.0,verinet,MNIST_P63_N14 N14 0.005,True,1,1
21429,,mnist,0.005,N49,MNIST_P23_N49,unsat,68.2202,3829.0,verinet,MNIST_P23_N49 N49 0.005,True,1,1
21434,,mnist,0.005,N14,MNIST_P31_N14,unsat,67.3862,3834.0,verinet,MNIST_P31_N14 N14 0.005,True,1,1
21437,,mnist,0.005,N18,MNIST_P7_N18,unsat,61.9261,3837.0,verinet,MNIST_P7_N18 N18 0.005,True,1,1
21440,,mnist,0.005,N18,MNIST_P49_N18,unsat,61.271,3840.0,verinet,MNIST_P49_N18 N18 0.005,True,1,1
21443,,mnist,0.005,N15,MNIST_P31_N15,sat,26.9707,3843.0,verinet,MNIST_P31_N15 N15 0.005,True,1,1
21444,,mnist,0.005,N15,MNIST_P71_N15,unsat,56.5222,3844.0,verinet,MNIST_P71_N15 N15 0.005,True,1,1
21470,,mnist,0.005,N14,MNIST_P95_N14,unsat,65.0201,3870.0,verinet,MNIST_P95_N14 N14 0.005,True,1,1
21477,,mnist,0.005,N49,MNIST_P34_N49,unsat,63.3699,3877.0,verinet,MNIST_P34_N49 N49 0.005,True,1,1
21481,,mnist,0.005,N14,MNIST_P77_N14,unsat,65.8072,3881.0,verinet,MNIST_P77_N14 N14 0.005,True,1,1
21493,,mnist,0.005,N48,MNIST_P10_N48,unsat,64.5672,3893.0,verinet,MNIST_P10_N48 N48 0.005,True,1,1
21496,,mnist,0.005,N18,MNIST_P74_N18,unsat,55.2473,3896.0,verinet,MNIST_P74_N18 N18 0.005,True,1,1
21502,,mnist,0.005,N49,MNIST_P21_N49,unsat,63.4795,3902.0,verinet,MNIST_P21_N49 N49 0.005,True,1,1
21508,,mnist,0.005,N49,MNIST_P43_N49,unsat,64.0138,3908.0,verinet,MNIST_P43_N49 N49 0.005,True,1,1
21408,,mnist,0.005,N18,MNIST_P84_N18,unsat,59.9432,3808.0,verinet,MNIST_P84_N18 N18 0.005,True,1,1
21396,,mnist,0.005,N48,MNIST_P96_N48,unsat,66.4652,3796.0,verinet,MNIST_P96_N48 N48 0.005,True,1,1
20685,,mnist,0.005,N49,MNIST_P4_N49,unsat,60.2969,3085.0,verinet,MNIST_P4_N49 N49 0.005,True,1,1
21393,,mnist,0.005,N5,MNIST_P4_N5,unsat,62.5777,3793.0,verinet,MNIST_P4_N5 N5 0.005,True,1,1
21287,,mnist,0.005,N5,MNIST_P69_N5,unsat,61.1704,3687.0,verinet,MNIST_P69_N5 N5 0.005,True,1,1
21289,,mnist,0.005,N49,MNIST_P1_N49,unsat,69.7796,3689.0,verinet,MNIST_P1_N49 N49 0.005,True,1,1
21295,,mnist,0.005,N14,MNIST_P41_N14,unsat,71.5114,3695.0,verinet,MNIST_P41_N14 N14 0.005,True,1,1
21300,,mnist,0.005,N18,MNIST_P68_N18,unsat,62.2848,3700.0,verinet,MNIST_P68_N18 N18 0.005,True,1,1
21304,,mnist,0.005,N18,MNIST_P20_N18,unsat,61.3417,3704.0,verinet,MNIST_P20_N18 N18 0.005,True,1,1
21328,,mnist,0.005,N48,MNIST_P26_N48,unsat,72.3692,3728.0,verinet,MNIST_P26_N48 N48 0.005,True,1,1
21329,,mnist,0.005,N18,MNIST_P55_N18,unsat,65.5704,3729.0,verinet,MNIST_P55_N18 N18 0.005,True,1,1
21331,,mnist,0.005,N14,MNIST_P43_N14,unsat,72.0764,3731.0,verinet,MNIST_P43_N14 N14 0.005,True,1,1
21349,,mnist,0.005,N14,MNIST_P42_N14,unsat,74.6293,3749.0,verinet,MNIST_P42_N14 N14 0.005,True,1,1
21353,,mnist,0.005,N5,MNIST_P95_N5,unsat,68.4321,3753.0,verinet,MNIST_P95_N5 N5 0.005,True,1,1
21360,,mnist,0.005,N15,MNIST_P69_N15,unsat,64.5317,3760.0,verinet,MNIST_P69_N15 N15 0.005,True,1,1
21375,,mnist,0.005,N5,MNIST_P8_N5,unsat,58.5008,3775.0,verinet,MNIST_P8_N5 N5 0.005,True,1,1
21380,,mnist,0.005,N49,MNIST_P50_N49,unsat,63.8701,3780.0,verinet,MNIST_P50_N49 N49 0.005,True,1,1
21385,,mnist,0.005,N15,MNIST_P86_N15,unsat,59.2363,3785.0,verinet,MNIST_P86_N15 N15 0.005,True,1,1
21390,,mnist,0.005,N18,MNIST_P38_N18,unsat,61.077,3790.0,verinet,MNIST_P38_N18 N18 0.005,True,1,1
21530,,mnist,0.005,N18,MNIST_P23_N18,unsat,55.4522,3930.0,verinet,MNIST_P23_N18 N18 0.005,True,1,1
21542,,mnist,0.005,N48,MNIST_P33_N48,sat,20.1492,3942.0,verinet,MNIST_P33_N48 N48 0.005,True,1,1
21552,,mnist,0.005,N5,MNIST_P26_N5,unsat,53.7593,3952.0,verinet,MNIST_P26_N5 N5 0.005,True,1,1
21554,,mnist,0.005,N5,MNIST_P5_N5,unsat,55.4182,3954.0,verinet,MNIST_P5_N5 N5 0.005,True,1,1
21718,,mnist,0.005,N49,MNIST_P8_N49,unsat,62.3137,4118.0,verinet,MNIST_P8_N49 N49 0.005,True,1,1
21739,,mnist,0.005,N48,MNIST_P13_N48,unsat,61.7835,4139.0,verinet,MNIST_P13_N48 N48 0.005,True,1,1
21757,,mnist,0.005,N5,MNIST_P12_N5,unsat,53.9656,4157.0,verinet,MNIST_P12_N5 N5 0.005,True,1,1
21771,,mnist,0.005,N49,MNIST_P35_N49,unsat,61.2346,4171.0,verinet,MNIST_P35_N49 N49 0.005,True,1,1
21802,,mnist,0.005,N15,MNIST_P54_N15,unsat,52.5444,4202.0,verinet,MNIST_P54_N15 N15 0.005,True,1,1
21807,,mnist,0.005,N18,MNIST_P41_N18,unsat,53.0778,4207.0,verinet,MNIST_P41_N18 N18 0.005,True,1,1
21819,,mnist,0.005,N5,MNIST_P64_N5,unsat,52.2305,4219.0,verinet,MNIST_P64_N5 N5 0.005,True,1,1
21824,,mnist,0.005,N14,MNIST_P16_N14,unsat,60.8379,4224.0,verinet,MNIST_P16_N14 N14 0.005,True,1,1
21831,,mnist,0.005,N18,MNIST_P52_N18,unsat,52.6633,4231.0,verinet,MNIST_P52_N18 N18 0.005,True,1,1
21833,,mnist,0.005,N14,MNIST_P55_N14,unsat,60.4553,4233.0,verinet,MNIST_P55_N14 N14 0.005,True,1,1
21834,,mnist,0.005,N49,MNIST_P96_N49,unsat,60.1558,4234.0,verinet,MNIST_P96_N49 N49 0.005,True,1,1
21835,,mnist,0.005,N5,MNIST_P99_N5,unsat,54.7868,4235.0,verinet,MNIST_P99_N5 N5 0.005,True,1,1
21838,,mnist,0.005,N48,MNIST_P51_N48,unsat,59.5316,4238.0,verinet,MNIST_P51_N48 N48 0.005,True,1,1
21847,,mnist,0.005,N5,MNIST_P80_N5,unsat,49.8045,4247.0,verinet,MNIST_P80_N5 N5 0.005,True,1,1
21868,,mnist,0.005,N5,MNIST_P29_N5,unsat,57.3893,4268.0,verinet,MNIST_P29_N5 N5 0.005,True,1,1
21716,,mnist,0.005,N49,MNIST_P91_N49,unsat,62.5716,4116.0,verinet,MNIST_P91_N49 N49 0.005,True,1,1
21708,,mnist,0.005,N49,MNIST_P84_N49,unsat,65.1664,4108.0,verinet,MNIST_P84_N49 N49 0.005,True,1,1
21707,,mnist,0.005,N48,MNIST_P3_N48,unsat,64.2508,4107.0,verinet,MNIST_P3_N48 N48 0.005,True,1,1
21621,,mnist,0.005,N48,MNIST_P36_N48,unsat,65.9694,4021.0,verinet,MNIST_P36_N48 N48 0.005,True,1,1
21564,,mnist,0.005,N15,MNIST_P40_N15,sat,6.2396,3964.0,verinet,MNIST_P40_N15 N15 0.005,True,1,1
21568,,mnist,0.005,N14,MNIST_P29_N14,unsat,66.0392,3968.0,verinet,MNIST_P29_N14 N14 0.005,True,1,1
21572,,mnist,0.005,N49,MNIST_P59_N49,unsat,62.3393,3972.0,verinet,MNIST_P59_N49 N49 0.005,True,1,1
21585,,mnist,0.005,N49,MNIST_P24_N49,unsat,64.9037,3985.0,verinet,MNIST_P24_N49 N49 0.005,True,1,1
21593,,mnist,0.005,N15,MNIST_P11_N15,unsat,56.1851,3993.0,verinet,MNIST_P11_N15 N15 0.005,True,1,1
21594,,mnist,0.005,N14,MNIST_P58_N14,unsat,65.3132,3994.0,verinet,MNIST_P58_N14 N14 0.005,True,1,1
21622,,mnist,0.005,N49,MNIST_P60_N49,unsat,69.2163,4022.0,verinet,MNIST_P60_N49 N49 0.005,True,1,1
21704,,mnist,0.005,N48,MNIST_P6_N48,unsat,65.2979,4104.0,verinet,MNIST_P6_N48 N48 0.005,True,1,1
21640,,mnist,0.005,N18,MNIST_P69_N18,unsat,62.3246,4040.0,verinet,MNIST_P69_N18 N18 0.005,True,1,1
21643,,mnist,0.005,N48,MNIST_P89_N48,unsat,72.8758,4043.0,verinet,MNIST_P89_N48 N48 0.005,True,1,1
21646,,mnist,0.005,N5,MNIST_P0_N5,unsat,60.6358,4046.0,verinet,MNIST_P0_N5 N5 0.005,True,1,1
21669,,mnist,0.005,N49,MNIST_P19_N49,unsat,69.1032,4069.0,verinet,MNIST_P19_N49 N49 0.005,True,1,1
21684,,mnist,0.005,N15,MNIST_P94_N15,sat,19.7959,4084.0,verinet,MNIST_P94_N15 N15 0.005,True,1,1
21689,,mnist,0.005,N18,MNIST_P0_N18,unsat,55.1415,4089.0,verinet,MNIST_P0_N18 N18 0.005,True,1,1
21284,,mnist,0.005,N48,MNIST_P31_N48,unsat,68.5019,3684.0,verinet,MNIST_P31_N48 N48 0.005,True,1,1
21283,,mnist,0.005,N5,MNIST_P55_N5,unsat,61.9369,3683.0,verinet,MNIST_P55_N5 N5 0.005,True,1,1
21281,,mnist,0.005,N5,MNIST_P17_N5,unsat,59.1753,3681.0,verinet,MNIST_P17_N5 N5 0.005,True,1,1
20967,,mnist,0.005,N15,MNIST_P87_N15,unsat,59.1635,3367.0,verinet,MNIST_P87_N15 N15 0.005,True,1,1
20850,,mnist,0.005,N48,MNIST_P75_N48,unsat,60.2701,3250.0,verinet,MNIST_P75_N48 N48 0.005,True,1,1
20856,,mnist,0.005,N5,MNIST_P96_N5,unsat,51.5341,3256.0,verinet,MNIST_P96_N5 N5 0.005,True,1,1
